FID,Id,Status,PIN,X,Y,Area,Prev_Area,Pct_Change,Comment,Shape_Leng,Shape_Area,Shape__Area,Shape__Length
10348,,Existing,095-10-09-02.13-13400,379063.03,1491852.83,1968.62,0,0, ,197.984782463,1968.63154769,306.2265625,78.127879617264
10349,,Existing,095-10-09-02.13-13400,379064.69,1491917.5,864.3,0,0, ,118.160021559,864.307766676,134.44921875,46.5938646468323
10350,,Existing,095-10-09-02.13-11700,379057.01,1491954.36,523.29,0,0, ,91.7400501933,523.283269779,81.3984375,36.1775504858265
10351,,Existing,095-10-09-02.13-11500,378990.43,1491963.71,865.97,0,0, ,117.860430834,865.965604417,134.70703125,46.4800960848405
10352,,Existing,095-10-09-02.13-13000,379304.5,1491860.66,2200.02,0,0, ,197.594556476,2200.01151141,342.22265625,77.981272009771
10353,,Existing,095-10-09-02.13-12900,379348.28,1491850.3,1359.2,0,0, ,153.003093298,1359.19214699,211.4296875,60.3773507048866
10354,,Existing,095-10-09-02.13-12800,379388.23,1491858.49,1479.99,0,0, ,164.318358279,1479.99220667,230.21484375,64.8423163630709
10355,,Existing,095-10-09-02.13-12600,379482.26,1491851.23,857.25,0,0, ,118.795909985,857.250246415,133.34765625,46.837779241659
10356,,Existing,095-10-09-02.13-12500,379501.66,1491884.84,860.28,0,0, ,117.73851633,860.276986732,133.8203125,46.4444429471172
10357,,Existing,095-10-09-02.13-12500,379591.08,1491889.41,1490.31,0,0, ,166.848438759,1490.30744124,231.82421875,65.7805922119621
10358,,Existing,095-10-09-02.13-12100,379425.65,1491971.51,1081.91,0,0, ,143.845726601,1081.90668407,168.29296875,56.735785390812
10359,,Existing,095-10-09-02.13-12000,379346.55,1491961.03,755.22,0,0, ,113.074968333,755.218724357,117.48046875,44.5764439450639
10360,,Existing,095-10-09-02.13-12700,379423.37,1491919.1,408.96,0,0, ,82.2782975885,408.968441467,63.62109375,32.439042418127
10361,,Existing,095-10-09-02.13-12800,379380.01,1491920.26,488.59,0,0, ,89.3953436631,488.583123211,76,35.2684332334085
10362,,Existing,095-10-09-02.13-12900,379355.46,1491924.49,571.38,0,0, ,95.8515366933,571.38881802,88.87890625,37.8096695804474
10363,,Existing,095-10-09-02.13-13200,379218.15,1491923.79,420.93,0,0, ,82.0779783832,420.928270727,65.4765625,32.3708658218825
10364,,Existing,095-10-09-02.13-13300,379146.29,1491919.66,912.54,0,0, ,121.839012211,912.540573294,141.94921875,48.0415237390235
10365,,Existing,095-10-09-02.13-11800,379185.02,1491958.52,972.46,0,0, ,135.065486805,972.453609934,151.265625,53.2354909424562
10366,,Existing,095-10-09-02.41-14700,379737.57,1491196.43,1745.66,0,0, ,186.265614985,1745.64989904,271.52734375,73.4256222821196
10367,,Existing,095-10-09-02.41-14800,379751.05,1491241.97,1761.07,0,0, ,193.154445252,1761.07284338,273.921875,76.1280129203269
10368,,Existing,095-10-09-02.41-14900,379744.41,1491276.66,1952.13,0,0, ,190.865759991,1952.11649752,303.63671875,75.2446509732326
10369,,Existing,095-10-09-02.41-15100,379732.05,1491356.08,1785.62,0,0, ,179.055707078,1785.62696771,277.75390625,70.6006245174754
10370,,Existing,095-10-09-02.41-15600,379732.84,1491686.82,2236.47,0,0, ,212.183037796,2236.4662269,347.8828125,83.6646480288015
10371,,Existing,095-10-09-02.41-15700,379725.42,1491727.16,1049.92,0,0, ,150.820673457,1049.91639066,163.3203125,59.4556579937944
10372,,Existing,095-10-09-02.14-10500,379731.4,1491853.82,1961.21,0,0, ,190.900078314,1961.21599618,305.07421875,75.2507588234921
10373,,Existing,095-10-09-02.14-10800,379723.1,1491972.4,1481.13,0,0, ,168.433456764,1481.12704759,230.39453125,66.3977960286445
10374,,Existing,095-10-09-02.42-9000,378983.66,1491439.59,1049.48,0,0, ,140.896198754,1049.47582175,163.2421875,55.5974422263874
10375,,Existing,095-10-09-02.13-12700,379427.2,1491855.4,1908.09,0,0, ,188.510264394,1908.09324442,296.8046875,74.3896844453189
10376,,Existing,095-10-09-02.13-13000,379301.66,1491917.52,872.32,0,0, ,118.54858017,872.315053852,135.69140625,46.7483522942816
10377,,Existing,095-10-09-02.13-13100,379248.91,1491867.96,2809.32,0,0, ,252.687143764,2809.31712844,437,99.743891595439
10378,,Existing,095-10-09-02.42-4900,379151.5,1491718.87,1746.87,0,0, ,177.533983674,1746.86966363,271.72265625,70.0564633799129
10379,,Existing,095-10-09-02.42-4800,379199.27,1491722.23,1624.41,0,0, ,172.450724623,1624.3953519,252.68359375,68.052649514381
10380,,Existing,095-10-09-02.42-4600,379308.02,1491724.92,1821.02,0,0, ,189.510913077,1821.018249,283.265625,74.7911058368412
10381,,Existing,095-10-09-02.42-4500,379349.04,1491717.73,1818.15,0,0, ,189.317740534,1818.14330942,282.81640625,74.7079900887443
10382,,Existing,095-10-09-02.42-300,379489.08,1491701.66,597.59,0,0, ,98.1602285423,597.585815039,92.94921875,38.7077304836126
10383,,Existing,095-10-09-02.42-100,379585.94,1491745.12,1646.36,0,0, ,176.35104092,1646.36485296,256.10546875,69.525118797959
10384,,Existing,095-10-09-02.42-400,379565.8,1491649.81,1945.61,0,0, ,206.479734055,1945.60799059,302.6484375,81.3870444197281
10385,,Existing,095-10-09-02.42-400,379490.25,1491626.2,1196.58,0,0, ,146.32148355,1196.57888823,186.12890625,57.6715353026278
10386,,Existing,095-10-09-02.42-4500,379348.54,1491602.43,984.4,0,0, ,126.416047478,984.40170072,153.125,49.8704927820192
10387,,Existing,095-10-09-02.42-4000,379301.6,1491556.16,382.56,0,0, ,78.3780307703,382.569762387,59.51171875,30.9085315779613
10388,,Existing,095-10-09-02.42-5100,379199.91,1491550.94,455.78,0,0, ,94.6524921673,455.778578657,70.8984375,37.3190235493494
10389,,Existing,095-10-09-02.42-5000,379148.46,1491553.62,538.57,0,0, ,106.680487429,538.577120856,83.77734375,42.0405477794444
10390,,Existing,095-10-09-02.42-5200,379237.46,1491465.71,2210.78,0,0, ,229.252723392,2210.79920523,343.88671875,90.4856810881916
10391,,Existing,095-10-09-02.42-4000,379321.94,1491458.69,2124.35,0,0, ,212.800133339,2124.35184318,330.44140625,83.9578933428959
10392,,Existing,095-10-09-02.42-800,379491.12,1491450.1,1848.82,0,0, ,190.397192443,1848.81644942,287.5703125,75.1168047017855
10393,,Existing,095-10-09-02.42-700,379570.63,1491455.18,3427.6,0,0, ,309.802126021,3427.59109997,533.15234375,122.130414574366
10394,,Existing,095-10-09-02.42-5400,379180.03,1491272.47,340.52,0,0, ,79.1140149906,340.517957773,52.96875,31.2013497392442
10395,,Existing,095-10-09-02.42-5500,379150,1491336.77,1273.62,0,0, ,146.416038408,1273.62918385,198.109375,57.7599731820902
10396,,Existing,095-10-09-02.42-5400,379200.59,1491335.77,1729.04,0,0, ,199.977123945,1729.03346811,268.95703125,78.8743861255485
10397,,Existing,095-10-09-02.42-5300,379264.58,1491269.64,505.03,0,0, ,89.9143676872,505.028057421,78.55859375,35.4633538817574
10398,,Existing,095-10-09-02.42-5300,379252.35,1491331.52,1866.39,0,0, ,180.509375118,1866.38484236,290.3203125,71.2179685253827
10399,,Existing,095-10-09-02.42-3500,379345.99,1491201.85,524.81,0,0, ,91.8205053258,524.802340943,81.625,36.208827890455
10400,,Existing,095-10-09-02.41-15200,379737.2,1491426.45,3253.04,0,0, ,250.922993276,3253.05777754,505.99609375,98.9506258490841
10401,,Existing,095-10-09-02.14-10700,379724.21,1491935.86,1481.97,0,0, ,161.080809622,1481.97327107,230.5234375,63.5022745887487
10402,,Existing,095-10-09-02.14-10600,379726.33,1491903.21,1282.97,0,0, ,150.287007684,1282.97095302,199.57421875,59.2451632603899
10403,,Existing,095-10-09-02.42-9100,379020.24,1491541.58,661.19,0,0, ,102.85934997,661.186526336,102.84765625,40.5684636032067
10404,,Existing,095-10-09-02.41-15400,379733.2,1491561.27,2030.54,0,0, ,197.817430183,2030.54533968,315.84765625,77.9740109031842
10405,,Changed,095-10-09-02.41-15500,379733.15,1491601.42,2368.19,2039.68,16.11, ,240.366396155,2368.18605929,368.3671875,94.7434518112398
10406,,Existing,095-10-09-02.13-11600,379025.15,1492018.84,1468.65,0,0, ,174.169033719,1468.64842234,228.44921875,68.7353594718417
10407,,Existing,095-10-09-02.13-8900,379223.95,1492150.98,1377.47,0,0, ,148.915151293,1377.47432064,214.28125,58.7426654404435
10408,,Existing,095-10-09-02.13-8800,379259.47,1492152.28,1280.36,0,0, ,148.38210251,1280.3595533,199.171875,58.5419689342873
10409,,Existing,095-10-09-02.13-8000,379564.1,1492389.68,2240.8,0,0, ,218.238494422,2240.80976576,348.58203125,86.0533770333525
10410,,Changed,095-10-09-02.13-8000,379502.8,1492391.63,1278.16,1440.04,-11.24, ,149.004332774,1278.16968534,198.83203125,58.7360524821693
10411,,Existing,095-10-09-02.13-8000,379523.48,1492370.28,326.65,0,0, ,73.1984587922,326.645910874,50.81640625,28.8612465489821
10412,,Changed,095-10-09-02.13-7000,378977.86,1492364.32,2582.64,1298.29,98.93, ,256.365359156,2582.64232806,401.75390625,101.210280877608
10413,,Existing,095-10-09-02.13-9100,379140.3,1492256.5,1058.07,0,0, ,132.1195117,1058.06167714,164.5859375,52.1274823116523
10414,,New,095-10-09-02.13-5300,379011.3,1492624.51,199.6,0,0, ,60.1051140212,199.603735461,31.05078125,23.722591137742
10415,,New,095-10-09-02.13-4800,379258.54,1492642.55,840.31,0,0, ,116.516043284,840.311382413,130.71875,45.9648795027973
10416,,PossiblyChanged,095-10-09-02.13-4000,379574.23,1492726.23,2157.45,0,0, ,254.060901845,2157.44451773,335.61328125,100.154205986912
10417,,New,095-10-09-02.13-4100,379497.52,1492626.71,230.96,0,0, ,61.6992442311,230.956776755,35.92578125,24.3435331433884
10418,,PossiblyChanged,095-10-09-02.13-4800,379262.77,1492559.09,1616.61,0,0, ,171.157014913,1616.61511715,251.48046875,67.5419432076401
10419,,PossiblyChanged,095-10-09-02.13-4900,379223.89,1492553.49,1421.1,0,0, ,169.516295798,1421.11342954,221.07421875,66.8920570766892
10420,,Existing,095-10-09-02.13-5100,379145.17,1492563.34,1682.36,0,0, ,187.690842765,1682.35433223,261.70703125,74.0923437077198
10421,,Existing,095-10-09-02.14-11100,379738.5,1492100.85,2226.82,0,0, ,218.672633029,2226.81668476,346.390625,86.1757664489479
10422,,Existing,095-10-09-02.14-12200,379720.3,1492655.41,1363.13,0,0, ,162.969472635,1363.12461241,212.0546875,64.2456238501518
10423,,Existing,095-10-09-02.14-12200,379761.4,1492650.78,340.51,0,0, ,75.5068233566,340.509944106,52.96875,29.7937325462761
10424,,Existing,095-10-09-02.13-5301,378983.32,1492553.78,1190.35,0,0, ,149.414694973,1190.343111,185.17578125,58.9569202747072
10425,,Existing,095-10-09-02.14-12400,379732.09,1492746.56,1893.62,0,0, ,201.626915052,1893.62191069,294.5859375,79.4665662498461
10426,,Existing,095-10-09-02.14-12500,379725.95,1492787.75,1742.39,0,0, ,218.163434413,1742.38598236,271.04296875,86.0261856119773
10427,,PossiblyChanged,095-10-09-02.14-12000,379728.12,1492540.74,1903.54,0,0, ,187.751635989,1903.54471462,296.125,74.0122627139507
10428,,Existing,095-10-09-02.13-7600,379343.85,1492409.29,1690.99,0,0, ,185.766769243,1690.98712489,263.05078125,73.3137936454317
10429,,Existing,095-10-09-02.13-12300,379501.13,1492007.65,656.59,0,0, ,102.512878418,656.594389665,102.13671875,40.4330265482244
10430,,PossiblyChanged,095-10-09-02.14-11700,379725.46,1492373.36,2068.54,0,0, ,210.801170567,2068.54506021,321.77734375,83.0978708618889
10431,,Existing,095-10-09-02.13-11700,379064.25,1492024.44,1583.62,0,0, ,173.464890601,1583.62791678,246.33203125,68.4343156126884
10432,,Existing,095-10-09-02.13-11500,378987.81,1492020.43,1506.37,0,0, ,177.071982633,1506.37580385,234.33203125,69.8797489913385
10433,,Existing,095-10-09-02.13-12000,379348.32,1492024.12,1362.06,0,0, ,166.915980138,1362.05436272,211.88671875,65.8736196886911
10434,,Existing,095-10-09-02.13-11900,379264.46,1492009.26,2616.03,0,0, ,260.783295835,2616.03799889,406.94921875,102.915256058657
10435,,Existing,095-10-09-02.13-9400,378983.33,1492167.45,1614.71,0,0, ,179.412518385,1614.69905572,251.1875,70.8045558031287
10436,,Existing,095-10-09-02.13-9300,379024.48,1492159.97,1004.07,0,0, ,138.679934935,1004.06497445,156.18359375,54.7224911362958
10437,,Existing,095-10-09-02.13-9200,379061.81,1492173.49,2103.03,0,0, ,205.328985669,2103.05460067,327.14453125,81.043852335518
10438,,Existing,095-10-09-02.13-9000,379182.57,1492147.16,1768.82,0,0, ,177.31230067,1768.8100625,275.15234375,69.9516044213312
10439,,Existing,095-10-09-02.13-8700,379306.77,1492163.6,1827.11,0,0, ,175.827124321,1827.10507306,284.21875,69.356987031815
10440,,Existing,095-10-09-02.13-8600,379366.98,1492161.79,1253.57,0,0, ,165.550748792,1253.56790004,195,65.3347657144647
10441,,Existing,095-10-09-02.13-8500,379425.05,1492161,1823.42,0,0, ,227.625134223,1823.43116811,283.64453125,89.8178019764518
10442,,Existing,095-10-09-02.13-8400,379597.27,1492149.23,1023.33,0,0, ,146.887948699,1023.33298261,159.18359375,57.9175510323197
10443,,Existing,095-10-09-02.13-7800,379422.68,1492421.14,942.79,0,0, ,131.116906843,942.793540235,146.6640625,51.7191765372307
10444,,Existing,095-10-09-02.13-7700,379382.4,1492414.24,1123.9,0,0, ,149.999029123,1123.90384638,174.83203125,59.1774496342206
10445,,Existing,095-10-09-02.13-7500,379302.19,1492412.4,1133.39,0,0, ,147.336393048,1133.387941,176.30078125,58.1428532801777
10446,,Existing,095-10-09-02.13-7400,379266.78,1492402.52,1648.63,0,0, ,205.971473732,1648.64672523,256.47265625,81.2965703595383
10447,,Existing,095-10-09-02.13-7300,379176.87,1492408.48,2294.55,0,0, ,220.104897175,2294.54764566,356.94140625,86.8382725113394
10448,,Existing,095-10-09-02.13-7200,379060.84,1492420,973.33,0,0, ,129.865424413,973.333422656,151.41015625,51.2206774300717
10449,,Existing,095-10-09-02.13-9400,378980.11,1492241.84,700.24,0,0, ,110.29468955,700.253700322,108.9296875,43.5040851166982
10450,,Existing,095-10-09-02.13-7200,379066.11,1492346.76,361.52,0,0, ,77.5264875274,361.510016334,56.2421875,30.5654152410666
10451,,Existing,095-10-09-02.13-8700,379298.91,1492257.19,574.9,0,0, ,95.9183199986,574.898736513,89.4296875,37.8300564525987
10452,,Existing,095-10-09-02.13-7500,379315.74,1492368.72,382.23,0,0, ,79.3201921154,382.23002123,59.45703125,31.2953358209415
10453,,Existing,095-10-09-02.13-8600,379373.98,1492258.51,565.6,0,0, ,95.2006209546,565.59881642,87.98046875,37.5510189257993
10454,,Existing,095-10-09-02.13-5300,379020.74,1492545.02,1277.22,0,0, ,149.251414312,1277.21016846,198.68359375,58.894949676931
10455,,Existing,095-10-09-02.13-5200,379061.5,1492556.51,1676.09,0,0, ,179.499111054,1676.09972156,260.73828125,70.8162487157654
10456,,Existing,095-10-09-02.13-5200,379058.41,1492617.06,582.96,0,0, ,96.5849314783,582.96378413,90.6875,38.0954959832125
10457,,Existing,095-10-09-02.13-3310,379055.1,1492733.14,703.65,0,0, ,141.880661222,703.64699611,109.45703125,56.0347464839531
10458,,Existing,095-10-09-02.13-3401,379146.52,1492755.75,1750.48,0,0, ,189.280046885,1750.47527179,272.3125,74.705001725814
10459,,Existing,095-10-09-02.13-5000,379178.43,1492654.3,676.24,0,0, ,104.023965174,676.241349186,105.1953125,41.0284814578585
10460,,Existing,095-10-09-02.13-4600,379334.54,1492670.47,342.67,0,0, ,74.0683653674,342.663389331,53.3046875,29.2152738654788
10461,,Existing,095-10-09-02.13-3600,379308.62,1492741.88,1530.87,0,0, ,162.448629946,1530.87095814,238.1484375,64.0493367157886
10462,,Existing,095-10-09-02.13-3600,379323.32,1492784.64,266.27,0,0, ,67.7368175911,266.268111801,41.41796875,26.7022743086827
10463,,Existing,095-10-09-02.13-3910,379583.54,1492786.01,1743.45,0,0, ,184.477794121,1743.45608457,271.2265625,72.7217615355296
10464,,Existing,095-10-09-02.13-4100,379581.68,1492666.93,1831.86,0,0, ,198.755757584,1831.86287228,284.96484375,78.352546147407
10465,,Existing,095-10-09-02.13-4100,379470.31,1492661.31,664.15,0,0, ,103.117502736,664.138110009,103.3125,40.6691331066502
10466,,Existing,095-10-09-02.13-4100,379512.06,1492626.81,245.63,0,0, ,63.0362477166,245.629106681,38.20703125,24.8677243795704
10467,,Existing,095-10-09-02.13-4300,379489.19,1492540.31,785.19,0,0, ,112.539938461,785.195712167,122.1484375,44.3793778593983
10468,,Existing,095-10-09-02.13-4700,379312.12,1492592.01,506.69,0,0, ,94.7383589541,506.692452778,78.8203125,37.3896327387359
10469,,Existing,095-10-09-02.13-4400,379420.16,1492563.44,1643.74,0,0, ,179.367975706,1643.73559263,255.7109375,70.783236930343
10470,,Existing,095-10-09-02.13-4600,379342.84,1492548.41,876.3,0,0, ,124.12356072,876.303750749,136.3203125,48.954183910909
10471,,Existing,095-10-09-02.13-4700,379301.15,1492551.77,1086.74,0,0, ,159.154625941,1086.74765437,169.046875,62.797730384804
10472,,Existing,095-10-09-02.13-5000,379182.63,1492547.07,879.07,0,0, ,125.055109368,879.062659143,136.75,49.3198402479105
10473,,Existing,095-10-09-02.14-10900,379728.55,1492020.54,1896.97,0,0, ,185.847382966,1896.98633492,295.08984375,73.2547574183017
10474,,Existing,095-10-09-02.14-11200,379737.37,1492143.65,2386.74,0,0, ,224.760388006,2386.728653,371.26953125,88.5831566773235
10475,,Existing,095-10-09-02.14-11400,379723.84,1492240.82,1744.97,0,0, ,180.780628096,1744.97018667,271.4453125,71.2636070383732
10476,,Existing,095-10-09-02.14-11500,379731.81,1492285.25,858.43,0,0, ,117.879210988,858.429681188,133.53125,46.4827552252042
10477,,Existing,095-10-09-02.14-12100,379721.68,1492615.24,1618.69,0,0, ,166.669323635,1618.68737749,251.80859375,65.7122746525517
10478,,Existing,095-10-09-02.14-12300,379726.08,1492707.63,1448.38,0,0, ,173.186976322,1448.39064968,225.3125,68.2774652334391
10479,,Existing,095-10-09-02.13-4200,379486.67,1492576.69,641.68,0,0, ,101.494150318,641.68268116,99.828125,40.0261890280304
10480,,Existing,095-10-09-02.13-4300,379555.88,1492537.48,1907.65,0,0, ,194.2454062,1907.65135066,296.76171875,76.5671405954615
10481,,Existing,095-10-09-02.13-4200,379583.06,1492583.39,1613.82,0,0, ,170.122376168,1613.82984493,251.0546875,67.0747233499033
10482,,Existing,095-10-09-02.14-11900,379731.17,1492452.7,2038.86,0,0, ,196.576466878,2038.85712919,317.17578125,77.4885034964896
10483,,Existing,095-10-09-02.13-7900,379575.79,1492436.29,2315.13,0,0, ,243.107591025,2315.13206197,360.15234375,95.824971750557
10484,,Existing,095-10-09-02.13-8100,379573.38,1492332.31,2672.42,0,0, ,260.495251928,2672.43169061,415.7109375,102.678099654276
10485,,Existing,095-10-09-02.13-8200,379593.92,1492264.69,1366.41,0,0, ,155.441975567,1366.42637361,212.5703125,61.2908342663692
10486,,Existing,095-10-09-02.13-8300,379589.28,1492185.06,1511.96,0,0, ,162.08743569,1511.96665426,235.1953125,63.8989344672557
10487,,Existing,095-10-09-02.13-8400,379548.53,1492155.62,308.89,0,0, ,73.6717473097,308.885149166,48.0546875,29.074247313678
10488,,Existing,095-10-09-02.13-9100,379139.57,1492151.88,1604.24,0,0, ,180.067183633,1604.24958155,249.55859375,71.0715400195344
10489,,Existing,095-10-09-02.13-8800,379268.37,1492248.65,256.03,0,0, ,64.223720487,256.037004405,39.83203125,25.3346491354672
10490,,Existing,095-10-09-02.13-7300,379140.2,1492357.66,845.39,0,0, ,116.730997957,845.395645136,131.5078125,46.0479883024908
10491,,Existing,095-10-09-02.13-11800,379188.31,1492019.37,1962.41,0,0, ,200.881184876,1962.40191382,305.2578125,79.2567018329654
10492,,Existing,095-10-09-02.13-12100,379425.34,1492025.64,1972.66,0,0, ,200.477289304,1972.65799154,306.8515625,79.0846769792459
10493,,Existing,095-10-09-02.13-12200,379489.55,1492039.69,577.08,0,0, ,97.3018204293,577.07464262,89.765625,38.3886300379289
10494,,Existing,095-10-09-02.13-12300,379581.64,1492010.94,1799.27,0,0, ,200.976916564,1799.27495242,279.88671875,79.2244532236734
10495,,Existing,095-10-09-02.13-12200,379581.06,1492047.45,1890.28,0,0, ,197.248482182,1890.28149121,294.05078125,77.7472940676986
10496,,Existing,095-10-09-02.14-11000,379730.14,1492065.31,1400.03,0,0, ,169.358286963,1400.02597428,217.7890625,66.7431128959612
10497,,Existing,095-10-09-02.14-11300,379730.84,1492199.08,1765.53,0,0, ,172.983807985,1765.53268888,274.640625,68.1993279858448
10498,,Existing,095-10-09-02.14-11600,379731.88,1492317.34,1800.66,0,0, ,188.289039808,1800.65420791,280.11328125,74.2186073995418
10499,,New,095-10-09-02.13-3400,379145.18,1492893.66,1514.2,0,0, ,172.546747271,1514.20060377,235.5625,68.0826705631651
10500,,Changed,095-10-09-02.14-12700,379725.39,1492882.73,1689.86,1525.35,10.79, ,192.247179908,1689.85958561,262.88671875,75.7690813076321
10501,,Existing,095-10-09-02.13-1000,378982.87,1493030.09,1300.41,0,0, ,155.131450751,1300.41254677,202.3046875,61.2258217627916
10502,,Existing,095-10-09-02.13-900,379018.71,1493022.54,570.45,0,0, ,105.735455565,570.447858417,88.74609375,41.7076353650267
10503,,Existing,095-10-09-02.13-800,379062.45,1493035.35,1876.32,0,0, ,190.120231562,1876.32713795,291.88671875,75.0376428644559
10504,,Changed,095-10-09-02.12-900,379131.31,1493425.69,1963.31,1850.25,6.11, ,212.189525337,1963.30712552,305.4453125,83.717257308504
10505,,Existing,095-10-09-02.12-3300,379050.47,1493272.39,1875.12,0,0, ,231.663162445,1875.11974294,291.71484375,91.3595040609054
10506,,New,095-10-09-02.12-700,379349.09,1493504.04,607.59,0,0, ,98.6399493119,607.58559914,94.52734375,38.9087985595405
10507,,Existing,095-10-09-02.12-400,379463.16,1493481.85,743.61,0,0, ,109.471842349,743.611134412,115.6875,43.18622162237
10508,,New,095-10-09-02.12-501,379490.35,1493422.29,2302.77,0,0, ,215.425799472,2302.7691989,358.25390625,84.9334377244724
10509,,Existing,095-10-09-02.12-400,379547.16,1493509.27,297.86,0,0, ,70.94539617,297.868342218,46.3359375,27.9699812617142
10510,,Existing,095-10-09-02.12-400,379583.65,1493525.74,1641.34,0,0, ,165.226537362,1641.32773872,255.34765625,65.1499852135672
10511,,PossiblyChanged,095-10-09-02.12-3400,379146.3,1493296.09,1242.29,0,0, ,167.916306303,1242.28167128,193.26953125,66.2609920847757
10512,,New,095-10-09-02.12-3900,379507.85,1493209.99,189.6,0,0, ,55.7812021324,189.603306206,29.5,21.9944902713473
10513,,PossiblyChanged,095-10-09-02.13-700,379146,1493021.45,1360.73,0,0, ,197.748537437,1360.73211539,211.68359375,78.0091988429497
10514,,Existing,095-10-09-02.11-8000,379736.55,1493594.41,2216.93,0,0, ,222.001215914,2216.92497118,344.88671875,87.5276329562789
10515,,Existing,095-10-09-02.11-9100,379721.48,1493188.33,1545.46,0,0, ,205.002717104,1545.45530255,240.4296875,80.8245098975083
10516,,Existing,095-10-09-02.14-12900,379756.79,1493064.47,171.48,0,0, ,52.4073591988,171.480487971,26.671875,20.6693904019597
10517,,Existing,095-10-09-02.14-12900,379714.53,1493044.97,1431.52,0,0, ,165.219634319,1431.51991924,222.6953125,65.1525831625054
10518,,Existing,095-10-09-02.12-4000,379566.32,1493276,611.9,0,0, ,99.0200999799,611.895043145,95.1953125,39.0530477366113
10519,,PossiblyChanged,095-10-09-02.12-3600,379256.4,1493253.83,185.61,0,0, ,55.3947526984,185.618959565,28.87109375,21.8569573663758
10520,,PossiblyChanged,095-10-09-02.12-3700,379368.97,1493251.52,268.75,0,0, ,67.6495738442,268.749048829,41.8046875,26.6958945415344
10521,,Existing,095-10-09-02.12-4000,379587.73,1493242.44,1454.54,0,0, ,161.481885541,1454.54484416,226.2890625,63.6549502839774
10522,,Existing,095-10-09-02.11-9300,379731.25,1493291.52,1849.84,0,0, ,226.805011688,1849.84080849,287.796875,89.4101709633965
10523,,PossiblyChanged,095-10-09-02.14-12600,379731.15,1492836.15,1931.75,0,0, ,226.551680064,1931.75738099,300.51171875,89.3129829356682
10524,,New,095-10-09-02.13-3700,379384.47,1492889.35,3387.97,0,0, ,250.659602301,3387.95734282,527.0546875,98.8110787782762
10525,,Existing,095-10-09-02.11-7400,379761.26,1494428.87,7528.04,0,0, ,444.913335639,7528.03534107,1171.25390625,175.397515412073
10526,,Existing,095-11-09-35.43-400,379443.53,1494925.05,846.48,0,0, ,117.10527854,846.482956104,131.69921875,46.1819781874354
10527,,Changed,095-11-09-35.43-400,379390.92,1494921.78,1848.85,1816.84,1.76, ,180.518423079,1848.85230653,287.66796875,71.1654844755317
10528,,Existing,095-11-09-35.43-400,379434.73,1494858.78,250.37,0,0, ,63.4692780958,250.367240007,38.95703125,25.0317075733874
10529,,Existing,095-11-09-35.44-1500,379743.28,1494553.36,2370.93,0,0, ,226.519631714,2370.93579266,368.87890625,89.3440537477421
10530,,Existing,095-11-09-35.44-900,379695.69,1495225.93,1813.81,0,0, ,210.188721229,1813.80421036,282.21484375,82.9171506807789
10531,,Existing,095-11-09-35.44-700,379765.92,1495218.41,3601.82,0,0, ,256.849089658,3601.79514181,560.4296875,101.371177111107
10532,,Existing,095-11-09-35.43-310,379405.12,1495028.14,923.26,0,0, ,123.844027885,923.270790258,143.65625,48.8694720945725
10533,,Existing,095-11-09-35.43-300,379535.22,1495017.02,2369.3,0,0, ,227.113164747,2369.29976724,368.64453125,89.6058024751241
10534,,Existing,095-11-09-35.44-1100,379734.33,1494847.55,1988.03,0,0, ,210.693464767,1988.04441515,309.32421875,83.0960398575638
10535,,Existing,095-11-09-35.44-1300,379734.97,1494697.39,1771.41,0,0, ,181.269120472,1771.4025017,275.609375,71.5314512041053
10536,,Existing,095-11-09-35.44-1400,379741.93,1494622.02,1700.4,0,0, ,196.709941563,1700.4147761,264.56640625,77.6414659317471
10537,,Existing,095-11-09-35.44-1200,379734.21,1494773.5,1854.14,0,0, ,257.651329083,1854.127225,288.49609375,101.608401756723
10538,,Changed,095-11-09-35.43-400,379538.92,1494885.71,4638.43,2904.66,59.69, ,326.149604271,4638.41944721,721.6875,128.620631863652
10539,,Existing,095-11-09-35.42-303,379492.55,1495998.62,5298.59,0,0, ,402.874333841,5298.56985947,824.46875,158.806125451989
10540,,Existing,095-11-09-35.43-102,379473.55,1495613.19,3518.25,0,0, ,311.312784865,3518.24966292,547.44140625,122.867878772705
10541,,Existing,095-11-09-35.41-503,379765.46,1495838.39,5354.26,0,0, ,331.066547869,5354.27416079,833.13671875,130.553561958835
10542,,Existing,095-11-09-35.44-801,379781.09,1495680.16,3426.41,0,0, ,266.176449484,3426.40095631,533.14453125,104.952099197075
10543,,Existing,095-11-09-35.42-400,379161,1496519.66,8389.6,0,0, ,498.367289182,8389.57106446,1305.4921875,196.69896902645
10544,,Existing,095-11-09-35.42-100,379467.93,1496213.56,5386.65,0,0, ,372.595118714,5386.6513057,838.203125,146.955805489535
10545,,Existing,095-11-09-35.42-400,379123.92,1496782.63,10394.29,0,0, ,526.53073373,10394.2907378,1617.5078125,207.833665497058
10546,,Existing,095-11-09-35.42-400,379243.52,1496826.9,2054.47,0,0, ,227.314563453,2054.47601759,319.70703125,89.779862562056
10547,,Existing,095-11-09-35.42-400,379325.34,1496816.35,2018.25,0,0, ,226.97624714,2018.25342743,314.0703125,89.6375310201959
10548,,Existing,095-11-09-35.42-400,379461.63,1496797.88,7840.24,0,0, ,420.996955069,7840.23041239,1220.05078125,165.983707439972
