,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
16961,1308.5,1468.0,1723.5,1803.0,2288.0,3175.5,3375.5,4082.0,3766.5,3388.0,2394.5
16962,1308.5,1549.5,1812.0,2026.5,2619.0,3584.0,3958.5,4267.0,4358.5,3687.0,2555.5
16963,1316.5,1598.0,1863.0,2135.0,2633.0,3582.5,3952.0,4342.5,4387.0,3786.5,2697.5
16964,1316.5,1446.0,1700.5,1702.0,2100.0,2830.0,3131.0,3868.5,3515.5,2920.0,2217.0
16965,1290.5,1351.0,1443.5,1595.0,1959.0,2408.5,2628.5,2755.5,2994.5,2904.0,2190.0
16966,1290.5,1462.0,1612.0,1750.0,1936.0,2412.5,2624.0,3156.5,3017.5,3163.5,2330.5
16967,1332.5,1507.0,1680.5,1858.0,2192.0,2804.5,3065.5,3507.5,3455.0,3334.5,2396.0
16968,1332.5,1496.0,1731.0,1857.5,2314.5,3036.0,3415.5,3632.0,3783.0,3464.5,2510.0
16969,1381.0,1600.0,1794.0,2031.0,2326.5,3048.0,3338.5,3787.0,3789.0,3665.5,2638.5
16970,1381.0,1551.5,1749.0,1915.0,2304.0,3007.5,3321.5,3664.5,3726.5,3622.0,2554.5
16971,1375.5,1552.0,1779.0,1950.5,2321.5,3127.5,3479.5,3854.5,3877.0,3587.0,2520.5
16972,1375.5,1533.0,1726.0,1890.0,2280.5,3009.0,3304.5,3838.0,3627.5,3221.0,2428.0
16973,1361.0,1411.5,1504.0,1679.0,2039.5,2451.5,2677.0,2857.5,2952.5,2851.5,2181.0
16974,1361.0,1316.0,1363.0,1467.5,2006.5,2320.0,2518.0,2285.0,2884.0,2975.0,2316.0
16975,1332.0,1815.0,2004.0,2244.0,2414.0,2805.0,3001.5,3449.5,3213.0,3048.5,2544.5
16976,1332.0,1758.0,1874.0,2090.0,2308.0,2894.0,2934.5,3421.0,3499.0,2886.0,2238.5
16977,1295.0,1424.5,1547.5,1860.5,2248.5,2640.0,2913.0,3300.5,3429.5,2972.5,2333.0
16978,1295.0,1286.0,1441.0,1498.0,2093.0,2744.5,3050.0,3081.0,3442.5,3042.5,2254.5
16979,1299.5,1726.0,1912.0,1947.5,2277.0,2981.5,3296.0,3465.5,3611.0,2975.5,2288.5
16980,1299.5,1414.5,1619.0,1743.5,2007.0,2676.0,2940.5,3404.5,3116.0,2274.5,1813.0
16981,1234.0,1288.5,1426.0,1464.5,1800.0,2313.5,2521.5,2956.0,2761.5,2226.5,1787.5
16982,1234.0,1328.0,1442.5,1611.0,1936.5,2330.0,2520.5,2648.0,2900.0,2929.5,2261.5
16983,1217.5,1330.5,1533.0,1674.5,2121.5,2443.5,2659.0,2899.5,3062.0,3017.5,2330.5
16984,1217.5,1281.5,1398.0,1542.5,1962.5,2380.5,2578.0,2635.5,2906.0,2751.0,2142.0
16985,1267.0,1295.0,1404.0,1573.0,1881.0,2259.5,2426.0,2675.0,2751.5,2677.0,2089.5
16986,1267.0,1318.5,1409.0,1587.0,1920.0,2275.5,2512.0,2567.5,2931.5,3146.5,2390.5
16987,1268.5,1456.5,1654.5,1902.0,2162.5,2735.5,3043.0,3775.0,3582.0,3445.0,2571.0
16988,1268.5,1414.0,1512.0,1702.5,1880.0,2406.5,2582.5,2791.5,3009.5,2703.0,2106.5
16989,1371.5,1411.5,1580.0,1648.0,1949.5,2385.5,2763.0,3233.0,3021.5,2793.0,2167.5
16990,1371.5,1636.0,2014.0,2201.0,2713.5,3893.5,4231.0,4886.5,4663.0,3233.0,2466.0
16991,1469.0,1669.5,1976.0,2039.5,2498.0,3598.0,3930.0,4258.0,4324.0,3188.5,2406.0
16992,1469.0,1821.5,1980.5,2103.0,2307.0,2792.0,2988.0,3020.0,3210.5,3147.0,2663.0
16993,1429.0,1438.5,1653.0,1687.5,2260.0,2944.0,3276.5,3289.0,3512.0,3087.0,2509.5
16994,1429.0,1576.0,1863.0,1979.5,2526.0,3460.0,3744.5,3876.5,4017.5,3401.0,2537.5
16995,1317.0,1619.0,1985.5,2067.5,2613.5,3428.5,3818.0,4170.5,4136.5,3491.0,2508.5
16996,1317.0,1622.5,1865.5,2028.0,2404.0,3086.0,3455.5,4037.5,3816.0,3528.0,2550.5
16997,1283.0,1384.5,1576.0,1644.0,2283.0,3209.0,3589.5,3656.5,3998.0,3282.0,2378.0
16998,1283.0,1469.5,1657.5,1742.0,2514.5,3488.5,4083.0,3618.0,4424.5,3115.5,2311.0
16999,1344.5,1482.0,1769.0,1850.5,2464.0,3692.0,4104.5,4131.0,4516.0,2988.0,2182.0
17000,1344.5,1281.0,1367.5,1375.5,1758.5,2530.5,2735.5,2691.5,3054.0,2189.5,1738.5
17001,1334.0,1254.0,1389.5,1333.5,1600.5,2039.5,2216.5,2767.5,2450.0,1958.5,1614.5
17002,1334.0,1401.0,1516.5,1660.5,1973.5,2379.5,2577.5,2893.5,2854.0,2233.0,1718.0
17003,1247.5,1306.5,1400.0,1571.0,1814.5,2076.0,2319.0,2684.0,2636.5,2358.5,1834.5
17004,1247.5,1394.5,1488.5,1747.5,1877.0,2118.0,2351.0,2597.5,2712.0,2581.0,2079.5
17005,1213.0,1398.0,1473.0,1663.0,1839.5,2125.5,2335.5,2593.5,2640.5,2503.0,2007.0
17006,1213.0,1393.0,1472.0,1676.5,1947.5,2292.5,2501.5,2969.0,2836.0,2835.0,2201.0
17007,1191.0,1275.5,1357.5,1523.5,1871.0,2139.5,2390.5,2491.5,2663.5,2814.0,2172.5
17008,1191.0,1314.0,1393.0,1539.5,1848.5,2154.5,2337.0,2568.0,2680.5,2832.5,2205.0
17009,1246.0,1299.0,1373.5,1511.5,1810.0,2073.0,2274.0,2540.5,2533.0,2683.5,2092.5
17010,1246.0,1298.0,1381.5,1457.5,1881.5,2264.0,2531.0,2584.0,2785.5,2593.5,2094.5
17011,1464.0,1904.0,2045.5,2152.0,2193.0,2625.5,2893.0,3088.0,2912.0,2793.5,2427.0
17012,1464.0,1509.5,1628.5,1705.0,2181.5,2698.0,2893.0,2754.5,3126.0,2894.5,2460.5
17013,1447.0,1911.0,2037.5,2179.0,2747.5,2982.5,3108.5,3174.0,3338.0,3321.5,2869.5
17014,1447.0,1399.5,1481.0,1723.0,2301.0,2388.0,2556.0,2522.0,2820.5,2787.5,2462.0
17015,1247.5,1405.5,1543.0,1804.0,2157.0,2542.0,2835.5,3342.5,3352.0,3058.0,2299.0
17016,1247.5,1366.0,1553.0,1742.0,2169.5,2724.5,3018.5,3250.0,3535.0,2905.5,2211.0
17017,1201.0,1498.5,1826.0,2078.0,2267.5,3030.5,3404.0,4363.0,3692.0,2862.0,2280.0
17018,1201.0,1695.0,1802.0,1783.0,1837.5,2158.5,2606.5,2839.0,2623.0,2068.0,1717.0
17019,1169.0,1214.0,1302.0,1410.5,1545.0,1800.5,1984.5,2148.5,2160.0,2089.0,1699.5
17020,1169.0,1331.5,1441.0,1641.5,2035.0,2460.0,2720.0,2960.0,3234.5,2766.0,2069.0
17021,1171.0,1287.5,1443.5,1579.0,1991.5,2586.5,2912.0,3460.0,3318.5,2587.0,1994.5
17022,1171.0,1260.0,1304.5,1365.5,1580.0,1932.0,2224.0,2216.5,2346.0,2149.0,1735.0
17023,1223.0,1428.5,1552.0,1668.0,2014.5,2541.0,2789.0,3062.0,3069.5,2661.5,2097.0
17024,1223.0,1333.5,1496.0,1571.0,1825.0,2437.5,2845.0,2854.0,2967.5,2361.5,1981.5
17025,1388.0,1362.0,1503.5,1562.5,1916.5,2549.5,2745.0,3536.0,2889.0,2407.0,2013.5
17026,1388.0,1518.5,1637.5,1704.5,1981.0,2540.0,2754.5,2604.0,2929.0,2529.5,2054.5
17027,1549.5,1973.0,2130.0,2207.5,2357.5,2880.5,3031.5,2819.5,3279.5,3073.0,2690.5
17028,1549.5,1468.0,1690.0,1737.5,2283.0,3276.0,3706.0,3717.5,3988.5,3243.0,2521.0
17029,1454.0,1692.5,1855.5,1940.0,2247.5,2791.5,3049.5,3200.5,3254.5,2980.0,2428.5
17030,1454.0,1857.5,2081.0,2184.0,2451.5,3133.5,3361.5,3997.5,3629.0,3222.0,2791.0
17031,1424.0,1594.0,1836.5,1884.0,2344.5,3224.5,3526.5,4098.0,3783.5,3176.0,2618.5
17032,1424.0,1594.5,1797.5,1956.0,2024.5,2533.0,2593.0,3723.0,2913.0,2717.0,2326.5
17033,1364.5,1530.0,1634.5,1818.0,1918.0,2347.0,2440.5,2814.0,2642.0,2639.0,2197.5
17034,1364.5,1416.5,1587.0,1724.0,2054.0,2690.0,2940.5,3672.0,3380.0,3027.0,2235.5
17035,1296.5,1325.0,1459.0,1552.5,2020.5,2495.0,2782.5,2339.5,2993.5,2570.5,2106.0
17036,1296.5,1534.0,1650.5,1815.5,1675.5,2042.0,2114.5,2691.0,2317.5,2070.0,1882.0
17037,1256.5,1202.5,1262.0,1273.0,1457.0,1688.0,1888.5,2018.0,1873.0,1678.5,1472.0
17038,1256.5,1441.5,1441.5,1477.5,1521.5,1730.0,1803.5,2049.0,1894.0,1710.5,1546.0
17039,1210.0,1331.5,1406.5,1580.0,1998.0,2450.0,2709.0,2886.0,2918.0,2271.0,1900.0
17040,1210.0,1374.5,1462.5,1667.0,1969.0,2376.5,2623.5,2704.0,2941.5,2436.5,1995.5
17041,1247.0,1296.0,1431.0,1569.5,1773.0,2092.0,2265.5,2658.5,2520.0,2345.0,1903.0
17042,1247.0,1273.5,1439.5,1556.5,1858.0,2159.0,2336.0,2670.5,2597.5,2556.5,2027.5
17043,1378.5,1485.5,1516.5,1642.0,1908.0,2393.5,2619.5,2792.5,2893.5,2509.0,2102.0
17044,1378.5,1555.5,1589.5,1698.5,2049.5,2596.5,2689.5,2694.5,2823.5,2499.0,2054.5
17045,1274.5,1505.0,1722.5,1886.0,2255.5,2869.5,3037.5,3991.5,3271.5,2727.5,2099.5
17046,1274.5,1315.0,1443.0,1725.0,2115.0,2546.0,2910.0,3144.5,3419.5,2825.5,2110.0
17047,1285.5,1271.0,1354.0,1532.0,1955.0,2291.0,2593.0,2622.0,3065.5,2836.0,2156.0
17048,1285.5,1685.5,1715.5,1833.5,2164.5,2570.0,2899.5,3001.5,3173.5,2900.5,2436.0
17049,1405.0,2013.0,2287.0,2315.0,2388.5,3092.0,3223.0,3786.5,3383.0,3125.5,2617.5
17050,1405.0,1565.5,1729.5,1741.5,2346.5,3091.0,3367.5,3370.0,3675.0,2933.0,2381.5
17051,1311.0,1230.5,1334.0,1390.5,1865.5,2520.0,2646.0,2426.0,2930.0,2463.5,1938.5
17052,1311.0,1384.0,1475.0,1575.5,1931.5,2366.5,2796.0,2675.5,3074.5,2627.0,2074.0
17053,1344.5,1775.5,1876.0,2068.0,2281.0,2718.5,2955.0,3101.0,3113.5,2710.5,2316.0
17054,1344.5,1550.0,1723.0,1961.5,2031.5,2519.5,2702.5,2723.5,2939.0,2511.0,2079.0
17055,1430.5,1282.0,1412.0,1492.0,1935.5,2511.0,3038.0,2762.0,3235.0,2526.5,1957.5
17056,1430.5,1589.0,1803.5,2019.0,1968.5,2690.5,2777.5,2895.0,2930.5,2723.5,2274.5
17057,1446.5,1926.0,2139.0,2233.0,2266.5,2757.0,2955.0,3134.0,3122.0,2820.0,2349.5
17058,1446.5,1362.0,1526.5,1499.5,1960.5,3220.0,3656.5,3914.0,3917.0,2541.0,1880.0
17059,1428.5,1356.0,1491.5,1562.0,1896.5,2694.0,3024.5,3423.0,3324.0,2571.5,2025.5
17060,1428.5,1619.0,1737.5,1826.0,2365.5,3027.0,3150.0,3401.5,3371.5,3140.0,2703.0
17061,1409.5,1606.5,1770.0,1977.0,2369.0,2698.0,3046.0,3345.5,3193.0,3007.0,2513.0
17062,1409.5,1808.0,1964.0,2138.5,2356.0,2983.0,3139.0,4032.5,3423.5,2993.0,2454.0
17063,1441.5,1868.5,2138.0,2203.0,2290.0,2969.5,3188.0,3893.5,3349.0,2898.5,2450.5
17064,1441.5,1901.0,2050.0,2184.0,2202.0,2579.0,2829.0,3201.5,2968.5,2864.0,2384.0
17065,1445.5,1980.5,2106.0,2255.5,2211.0,2542.5,2721.0,3085.0,2897.0,2565.0,2275.0
17066,1445.5,1645.0,1826.5,1829.0,2005.5,2650.5,2824.5,3404.0,3031.5,2624.5,2138.0
17067,1443.5,1969.0,2142.0,2163.0,2289.5,2947.5,3231.0,3693.5,3465.5,2996.5,2539.5
17068,1443.5,1920.0,2089.0,2174.0,2286.0,2901.5,3063.0,3416.5,3287.5,2998.5,2524.0
17069,1495.0,2121.5,2288.0,2415.0,2590.0,3061.5,3232.5,3680.0,3541.5,3273.0,2851.5
17070,1495.0,2082.0,2271.0,2370.0,2736.0,3240.5,3482.5,3921.5,3719.5,3372.5,2976.5
17071,1450.5,1644.5,1788.5,1799.0,2007.5,3241.5,3773.5,3807.5,3948.0,2988.5,2222.0
17072,1450.5,1588.5,1751.0,1851.0,2107.0,2605.0,2758.0,2790.5,3095.0,2683.0,2208.5
17073,1366.0,2028.0,2153.0,2314.0,2329.0,3036.0,3344.0,4031.5,3707.5,3086.5,2434.5
17074,1366.0,1435.5,1660.0,1631.0,1974.5,2771.5,3167.5,3638.5,3317.5,2577.0,2007.5
17075,1292.0,1394.0,1556.0,1669.5,2000.0,2599.5,2849.0,3086.5,3238.5,2786.5,2069.5
17076,1292.0,1366.5,1535.0,1617.0,2015.5,2977.5,3383.0,4151.5,3811.0,2895.0,2196.5
17077,1335.5,1295.0,1482.0,1433.5,1918.0,3061.0,3392.0,4495.0,3923.0,2653.5,2032.0
17078,1335.5,1360.5,1544.0,1480.5,1921.5,2856.5,3442.5,4096.5,3683.0,2452.5,1984.5
17079,1299.0,1524.5,1544.0,1616.0,1814.5,2294.5,2507.0,2255.5,2797.5,2330.5,1968.0
17080,1299.0,1497.0,1562.5,1801.0,1916.5,2523.0,2825.5,2566.5,2932.0,2454.5,2018.5
17081,1215.5,1233.0,1347.0,1318.0,1863.5,2478.0,2970.0,3258.0,3181.5,2198.0,1853.0
17082,1215.5,1283.5,1331.0,1378.5,1629.5,1848.0,1978.5,2057.5,2177.5,2171.5,1839.5
17083,1249.0,1360.0,1491.0,1648.5,1968.5,2334.0,2500.0,2805.5,2724.0,2591.0,2082.5
17084,1249.0,1409.5,1435.5,1563.5,1836.5,2211.5,2439.0,2425.5,2834.0,2711.5,2250.5
17085,1301.0,1414.0,1471.0,1684.0,1990.5,2288.5,2542.0,2766.0,2878.5,2935.5,2388.0
17086,1301.0,1482.5,1568.5,1764.5,2030.5,2316.0,2606.5,2931.0,3001.5,3127.0,2457.0
17087,1387.5,1561.5,1674.5,1879.0,1960.0,2301.5,2540.0,3067.0,2919.5,2725.0,2226.5
17088,1387.5,1586.5,1635.0,1803.5,2004.0,2297.5,2488.0,2763.0,2739.5,2796.0,2139.5
17089,1433.5,1754.5,1995.0,2191.0,2744.5,3819.5,4157.0,4550.0,4623.5,3503.5,2625.5
17090,1433.5,1676.0,1940.0,2123.0,2684.0,3719.0,4117.5,4459.0,4502.0,3535.5,2516.0
17091,1393.0,1600.0,1916.0,2132.0,2611.0,3573.5,3908.0,4340.0,4247.5,3646.0,2694.5
17092,1393.0,1806.0,2137.0,2563.0,2858.0,3312.0,3534.5,3733.5,3855.5,3473.0,2747.5
17093,1307.5,1367.0,1484.5,1673.0,2286.5,3047.0,3518.5,3335.5,3952.0,3356.0,2434.5
17094,1307.5,1493.5,1753.5,1762.5,2385.0,3735.5,4209.5,4328.0,4533.0,3430.0,2480.5
17095,1360.0,1333.5,1512.0,1537.0,1894.0,2740.5,3090.0,3408.0,3508.0,2462.0,1927.0
17096,1360.0,1364.0,1606.5,1545.0,1875.5,3193.0,3537.0,4188.0,3688.5,2393.0,1852.0
17097,1513.5,1291.0,1484.5,1421.5,2119.0,2843.5,3105.5,3406.0,3296.0,2800.5,2247.5
17098,1513.5,2149.0,2335.0,2469.0,2516.5,2872.0,3095.5,3127.5,3265.5,3261.5,2817.0
17099,1362.5,1360.0,1393.5,1498.5,1862.5,2041.5,2262.5,2142.5,2438.0,2624.5,2168.5
17100,1395.5,1492.5,1561.5,1652.5,1990.5,2516.0,2783.0,2593.5,3029.0,2483.5,2015.0
17101,1358.0,1371.0,1446.5,1534.0,1910.5,2414.0,2638.0,2582.0,2926.5,2686.5,2069.0
17102,1358.0,1475.0,1712.5,1851.0,2417.0,3306.5,3617.5,3979.0,4064.5,3729.0,2661.5
17103,1292.5,1529.0,1802.5,1980.0,2439.5,3363.5,3701.5,4218.5,4081.5,3706.5,2654.5
17104,1292.5,1376.5,1509.5,1594.0,2160.5,2947.0,3151.5,2904.5,3520.5,3196.0,2275.5
17105,1234.5,1393.0,1562.5,1662.0,2297.5,3065.0,3544.5,3340.0,3798.5,3206.5,2363.0
17106,1234.5,1297.0,1392.0,1479.5,1772.0,2131.5,2323.5,2537.5,2633.0,2702.0,2132.5
17107,1271.0,1290.0,1355.0,1515.5,1759.5,1994.5,2164.5,2314.0,2425.5,2645.0,2095.5
17108,1271.0,1446.5,1547.5,1680.0,1907.5,2165.0,2325.0,2494.0,2652.5,2826.0,2176.5
17109,1272.5,1474.5,1607.5,1857.0,1988.0,2288.0,2433.5,2866.0,2744.5,3006.5,2249.5
17110,1272.5,1584.5,1825.0,2155.5,2514.0,2978.5,3240.5,3335.5,3541.5,3484.5,2486.5
17111,1293.0,1490.0,1745.0,1761.0,2410.5,3464.0,3735.5,4055.0,4176.5,3456.5,2456.0
17112,1293.0,1550.0,1842.0,1884.0,2511.0,3724.5,4110.5,4616.0,4483.0,3569.0,2550.0
17113,1328.0,1491.0,1778.0,1845.5,2441.5,3511.5,4025.5,4544.5,4375.5,3526.0,2514.5
17114,1328.0,1627.5,1901.0,2013.0,2398.5,3410.5,3782.0,4103.5,4110.5,3337.0,2441.0
17115,1316.5,1431.5,1597.5,1739.5,2316.5,3196.0,3654.0,3345.5,3939.0,3568.5,2521.0
17116,1316.5,1580.0,1763.5,2004.5,2384.0,3160.0,3539.0,4029.5,3990.5,3701.0,2677.5
17117,1315.5,1499.0,1686.5,1833.5,2240.0,2985.0,3327.5,3545.0,3764.0,3616.5,2606.5
17118,1315.5,1451.0,1621.5,1828.0,2158.5,2751.5,3056.0,3325.0,3396.0,3357.5,2471.5
17119,1317.0,1513.0,1636.0,1844.0,2148.0,2623.0,2942.5,3133.0,3293.0,3335.5,2476.0
17120,1317.0,1492.5,1694.5,1783.5,2236.0,3032.0,3350.5,3616.0,3694.5,3361.0,2445.5
17121,1301.5,1439.0,1551.0,1769.0,2229.5,3017.5,3381.0,3516.0,3811.5,3368.0,2402.5
17122,1301.5,1497.5,1678.5,1880.0,2205.5,2992.5,3324.5,3979.5,3697.0,3273.5,2384.5
17123,1292.0,1497.0,1635.0,1863.5,2195.5,2748.5,3012.5,3508.5,3438.5,3107.0,2356.5
17124,1292.0,1390.5,1539.5,1701.5,2046.5,2516.0,2755.0,3007.0,3076.0,2914.0,2262.5
17125,1299.0,1309.0,1386.5,1596.0,1974.5,2406.0,2636.0,2618.0,2989.0,2931.5,2250.0
17126,1299.0,1233.0,1309.0,1422.0,1799.5,2072.5,2209.5,2029.5,2567.5,2536.5,2055.0
17127,1297.5,1378.0,1504.5,1618.0,1927.0,2343.5,2563.5,2825.0,3023.5,2636.0,2078.5
17128,1297.5,1423.5,1577.5,1795.0,2185.0,2890.5,3146.0,3269.0,3548.0,2768.5,2200.0
17129,1321.0,1301.0,1463.5,1628.0,2232.5,2870.0,3192.5,3394.0,3476.5,2737.5,2163.5
17130,1321.0,1539.0,1792.5,1940.0,2213.0,3134.5,3389.5,3847.5,3756.0,2934.5,2172.5
17131,1303.5,1662.5,1879.5,1990.5,2052.5,2745.0,3068.0,3156.5,3341.0,2707.5,2105.0
17132,1303.5,1517.5,1714.0,1813.0,2000.5,2625.5,2911.5,3772.0,3240.5,2656.5,2075.5
17133,1265.5,1319.5,1460.5,1645.0,1917.0,2233.5,2391.5,2677.5,2747.5,2611.0,2080.5
17134,1265.5,1351.0,1477.5,1600.0,1908.5,2230.0,2466.0,2518.0,2762.5,2536.5,1986.5
17135,1267.0,1346.0,1535.0,1602.0,2012.5,2535.5,2775.0,2885.5,2994.0,2552.5,2058.5
17136,1267.0,1373.5,1513.5,1588.0,1974.0,2594.5,2804.5,2909.5,3181.0,2777.0,2137.0
17137,1268.5,1383.5,1562.0,1705.0,2057.0,2744.0,3044.5,3410.5,3468.5,3014.0,2275.5
17138,1268.5,1280.0,1465.0,1412.5,2021.0,3172.0,3575.0,3304.5,3792.0,2763.0,2029.0
17139,1371.5,1386.0,1448.5,1546.0,2003.5,2713.0,3022.5,2565.0,3352.0,2703.0,2089.0
17140,1371.5,2056.0,2179.0,2307.5,2137.0,2360.0,2416.5,2653.5,2642.5,2599.0,2235.5
17141,1469.0,1395.5,1505.0,1503.0,1813.0,2313.0,2491.0,3134.0,2675.5,2447.0,2040.5
17142,1469.0,1819.5,2017.0,2122.5,2292.5,2968.5,3333.5,3380.5,3607.5,3155.5,2663.0
17143,1429.0,1494.0,1637.0,1704.0,2097.5,3043.0,3234.0,3316.5,3430.5,2861.5,2354.5
17144,1429.0,1617.0,1910.5,2031.5,2486.5,3491.5,3874.0,4231.5,4293.5,3436.0,2540.0
17145,1317.0,1580.5,1859.0,2001.5,2508.0,3540.5,3746.5,4127.0,4202.0,3419.0,2540.5
17146,1317.0,1369.0,1477.5,1726.5,2050.0,2605.0,2726.5,3432.5,3262.0,2970.5,2269.0
17147,1283.0,1359.0,1534.5,1725.5,2074.5,2530.0,2827.0,3278.0,3243.0,3161.0,2352.5
17148,1283.0,1580.5,1988.0,2043.5,2810.5,4261.0,4710.5,5172.0,5123.0,3602.5,2512.5
17149,1344.5,1676.0,2019.0,2123.0,2818.5,4395.5,4885.5,5575.0,5293.5,3655.5,2515.0
17150,1344.5,1619.5,2035.5,2059.5,2862.5,4438.5,4846.5,5580.5,5388.5,3532.5,2500.0
17151,1334.0,1598.5,1963.0,1993.0,2709.0,3950.5,4429.5,4784.0,4681.5,3155.0,2342.0
17152,1334.0,1524.0,1777.5,1814.0,2422.0,3294.5,3766.0,4522.5,4069.0,2861.5,2216.0
17153,1247.5,1314.5,1395.5,1588.5,1908.0,2214.0,2549.5,2666.0,2888.5,2699.5,2143.5
17154,1247.5,1363.5,1526.5,1721.0,2302.0,2677.5,3055.0,3036.0,3347.5,3205.0,2446.0
17155,1213.0,1404.5,1520.5,1807.5,2349.0,2855.0,3110.5,3339.5,3585.0,3234.5,2433.5
17156,1213.0,1290.5,1406.0,1611.0,1768.5,2036.0,2249.0,2649.0,2579.0,2671.0,2099.0
17157,1191.0,1248.0,1358.0,1509.5,1722.5,1960.5,2138.5,2391.0,2396.0,2564.0,2064.5
17158,1191.0,1115.5,1144.0,1198.0,1582.5,2066.0,2262.0,1907.5,2499.0,2169.0,1746.0
17159,1246.0,1284.0,1385.5,1516.0,1752.0,2265.0,2439.5,2722.5,2737.5,2566.0,2002.5
17160,1246.0,1294.5,1411.5,1473.0,1800.0,2291.0,2479.5,2815.0,2725.5,2668.0,2087.5
17161,1464.0,1273.0,1389.0,1507.5,1908.0,2349.5,2609.0,2746.0,2971.0,2775.0,2219.0
17162,1464.0,1369.0,1522.5,1650.0,2314.5,2709.0,2889.0,3092.0,3265.0,3184.0,2632.5
17163,1447.0,2272.0,2444.0,2637.0,2678.5,2853.0,3006.5,3103.5,3150.0,3191.0,2910.0
17164,1447.0,1229.0,1322.0,1443.5,1893.5,2187.0,2341.0,2292.0,2619.5,2597.5,2250.5
17165,1247.5,1271.0,1407.5,1541.5,1691.5,1920.5,2133.0,2341.0,2437.5,2563.5,2037.5
17166,1247.5,1228.5,1338.5,1469.5,1981.5,2548.0,2850.5,2609.0,3160.0,2619.0,2018.5
17167,1201.0,1283.5,1424.5,1533.5,2122.5,2587.5,2901.5,3196.5,3453.5,2820.5,2122.0
17168,1201.0,1182.0,1277.0,1384.0,1811.0,2398.5,2680.5,2386.5,2965.5,2367.0,1851.5
17169,1169.0,1298.0,1465.5,1604.0,2028.0,2650.5,2935.0,3440.0,3312.5,2561.0,1922.0
17170,1169.0,1224.5,1317.5,1445.0,1609.5,1805.5,2019.5,2217.5,2263.0,2212.0,1793.5
17171,1171.0,1232.0,1327.0,1411.0,1653.5,1966.0,2147.0,2353.5,2435.0,2320.0,1781.5
17172,1171.0,1219.0,1396.5,1536.0,1948.0,2597.0,2933.0,3187.0,3082.5,2449.5,1921.0
17173,1223.0,1202.0,1286.5,1400.0,1889.0,2349.5,2624.0,2461.5,2790.5,2431.5,1900.5
17174,1223.0,1210.0,1294.5,1351.5,1765.5,2244.0,2452.5,2334.0,2734.5,2356.0,1936.5
17175,1388.0,1315.5,1435.5,1427.5,1876.0,2480.0,2626.0,2415.5,2826.5,2538.5,2078.5
17176,1431.0,1377.0,1498.0,1548.0,1807.0,2405.0,2586.5,2739.5,2984.0,2519.5,2021.0
17177,1595.0,2222.0,2463.5,2533.0,2588.0,2983.5,3115.0,3264.5,3184.5,3220.0,2796.5
17178,1595.0,2389.0,2616.0,2804.0,2804.5,3000.0,3080.5,3319.0,3125.0,3328.0,3070.0
17179,1406.5,2055.5,2314.0,2369.0,2132.5,2446.0,2571.0,2977.5,2626.5,2724.0,2355.0
17180,1406.5,1418.5,1528.0,1678.0,2064.5,2262.5,2573.0,3027.0,2793.0,2843.5,2308.0
17181,1224.5,1398.0,1547.0,1587.5,2048.0,2428.0,2706.5,3125.0,3076.5,3004.0,2373.0
17182,1224.5,1311.0,1479.5,1568.0,1977.0,2400.5,2550.0,2817.0,2908.0,3018.0,2332.0
17183,1203.0,1264.0,1384.5,1519.0,1989.0,2432.5,2582.0,2736.5,2968.5,2858.5,2202.0
17184,1203.0,1363.5,1531.0,1814.0,2094.0,2321.0,2639.5,2993.5,3065.0,2933.5,2269.5
17185,1270.5,1416.0,1574.0,1928.5,2087.0,2379.0,2651.5,3471.0,2976.5,2852.5,2219.5
17186,1270.5,1321.0,1577.0,1702.0,2103.0,2634.5,2964.0,3702.0,3319.5,2771.0,2144.0
17187,1292.0,1411.0,1465.0,1582.5,1882.5,2296.5,2482.0,2249.5,2690.0,2392.0,2097.0
17188,1292.0,1451.5,1558.0,1582.0,1911.0,2409.0,2479.5,2353.0,2728.5,2427.5,2073.5
17189,1208.5,1156.5,1190.0,1270.5,1569.0,1931.0,2114.5,2031.5,2320.5,2053.5,1698.5
17190,1208.5,1199.5,1284.0,1349.0,1607.0,1958.5,2173.0,2269.0,2377.5,2142.0,1740.0
17191,1188.0,1243.0,1412.0,1504.5,1785.0,2252.5,2428.5,2492.5,2788.0,2374.0,1888.0
17192,1188.0,1250.0,1343.5,1426.5,1829.0,2386.0,2580.0,2644.5,2883.5,2444.5,1895.5
17193,1283.0,1430.0,1577.0,1667.0,2086.5,2977.0,3318.0,3781.5,3687.0,2928.5,2250.5
17194,1283.0,1475.0,1581.0,1726.0,2009.0,2580.5,3000.0,2896.5,3309.5,2559.5,2113.5
17195,1270.5,1389.5,1501.0,1522.5,1876.0,2294.0,2490.0,2618.5,2643.0,2240.0,1938.0
17196,1270.5,1207.0,1246.5,1329.0,1530.0,1742.0,1906.5,1939.5,2081.5,2080.0,1725.5
17197,1272.5,1230.5,1300.5,1402.0,1596.5,1856.5,2047.5,2279.5,2304.5,2239.5,1848.0
17198,1272.5,1220.0,1307.0,1390.5,1799.5,2161.0,2305.0,2440.0,2573.5,2375.5,1960.0
17199,1388.0,1945.0,2100.0,2294.0,2289.0,2768.5,2949.5,3383.5,3054.0,2805.0,2479.5
17200,1388.0,1650.0,1759.0,1828.0,2268.5,2889.0,3020.5,2829.0,3252.5,2911.5,2371.5
