,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
7386,1595.0,1969.0,2205.0,2205.0,2432.5,3314.5,3707.5,3814.0,3989.5,3591.0,2826.5
7387,1595.0,1666.0,1858.0,1727.5,2168.0,3074.5,3467.5,3914.0,3609.0,3154.0,2489.5
7388,1558.5,1467.5,1650.5,1634.0,2176.0,3405.0,3865.0,3904.5,4213.0,3516.0,2503.5
7389,1558.5,1530.0,1774.5,1809.0,2291.5,3295.5,3757.0,3964.5,4111.0,3684.5,2669.0
7390,1522.5,1511.5,1689.0,1674.0,2116.0,3144.0,3590.5,4128.5,3764.0,3183.0,2443.5
7391,1522.5,1629.0,1862.0,1840.0,2250.0,3636.5,4180.5,4351.5,4477.0,3483.0,2532.5
7392,1582.0,1826.0,1902.0,1829.5,2121.5,2724.5,3018.0,2984.5,3196.5,3078.5,2531.5
7393,1582.0,1537.5,1744.0,1674.0,2205.5,2882.5,3186.5,3389.5,3384.0,3086.5,2584.5
7394,1645.0,1758.0,1969.0,1933.5,2311.0,3049.5,3447.5,3889.5,3678.0,3302.5,2662.5
7395,1645.0,1771.5,2001.0,2017.0,2363.5,3061.5,3273.0,3274.5,3347.5,3099.5,2611.0
7396,1678.5,1957.0,2095.0,2152.0,2430.0,2868.0,3035.5,2870.0,3164.0,3021.5,2647.0
7397,1678.5,1811.0,1886.0,1913.0,2196.5,2559.5,2737.5,2336.0,2850.5,2746.5,2420.0
7398,1578.0,1699.5,1789.5,1823.0,2103.0,2858.5,3209.5,2751.0,3403.5,3126.5,2558.0
7399,1578.0,1445.5,1708.0,1483.5,2090.5,3386.5,3899.0,4304.0,4181.5,3211.5,2354.5
7400,1483.0,1884.5,1935.0,1993.0,2062.0,3115.0,3255.5,3010.5,3351.5,3124.5,2429.5
7401,1483.0,1512.5,1801.5,1605.0,2118.0,3658.5,4362.0,5096.5,4668.5,3513.5,2409.0
7402,1585.5,1475.0,1768.0,1548.0,2073.0,3591.5,4161.5,4345.5,4435.5,3429.5,2321.5
7403,1585.5,1988.5,2169.0,2225.0,2411.0,3417.5,3822.0,3816.0,3948.5,3419.0,2767.5
7404,1670.0,2413.0,2853.0,3073.0,2879.5,3582.0,3723.5,4091.5,3960.5,3767.5,3301.0
7405,1670.0,1363.5,1565.5,1368.0,2084.5,3430.0,4096.0,4435.0,4398.5,3251.5,2384.0
7406,1582.0,1927.0,2176.0,2214.0,2516.0,3529.0,3895.5,3914.0,4219.5,4104.0,3108.5
7407,1582.0,1639.5,1889.0,1850.0,2359.5,3581.0,4141.0,4325.5,4474.5,3831.5,2734.0
7408,1624.5,1415.5,1618.0,1460.0,2131.0,3143.0,3514.5,4183.5,3734.5,2995.5,2391.5
7409,1624.5,1977.5,2086.0,2128.0,2295.0,2786.0,2962.5,2805.0,3121.5,2980.5,2591.5
7410,2147.5,1522.5,1909.5,1691.0,2808.5,4002.0,4250.5,4978.5,4435.5,3499.5,2805.5
7411,2147.5,2701.0,2853.0,3092.0,3292.0,3371.5,3470.0,3431.0,3593.0,3835.5,3398.5
7412,3128.0,5108.0,5292.0,5582.0,5924.5,5961.5,6168.0,6346.0,6288.0,5346.5,3572.5
7413,3128.0,3716.0,4178.0,4484.0,5757.0,6111.5,5993.0,5108.5,6223.5,5562.0,3685.0
7414,2836.5,4606.0,4824.0,5134.0,4794.5,5084.5,5255.0,5722.0,5384.0,5109.0,3497.0
7415,2836.5,2212.0,2373.0,2400.0,2978.0,3509.0,3784.0,3895.5,3976.0,4011.5,3233.5
7416,1993.5,1826.0,1987.5,1948.5,2520.5,3167.0,3508.0,3392.0,3683.0,3631.5,3033.0
7417,1993.5,2259.0,2463.0,2477.0,2613.0,3193.5,3469.0,3565.5,3624.5,3431.0,2943.0
7418,1802.5,1716.0,1953.0,2027.5,2439.0,3021.5,3365.5,3686.5,3468.0,3408.0,2822.5
7419,1802.5,1911.0,2162.0,2205.0,2511.0,3022.0,3232.5,3447.5,3409.0,3428.5,2938.0
7420,1834.5,1668.0,1900.5,1963.0,2572.5,3270.0,3529.0,3679.5,3644.0,3447.0,2770.5
7421,1834.5,1936.0,2108.0,2102.0,2774.0,3265.0,3531.5,3504.0,3836.0,3721.5,3020.5
7422,1719.0,1733.0,1842.5,1865.5,2082.0,2769.0,2922.5,2853.5,3054.0,2818.0,2321.0
7423,1719.0,1413.5,1605.0,1431.5,1924.0,3065.0,3706.0,3919.5,3787.0,2716.5,2029.5
7424,1622.0,1460.0,1684.0,1489.5,2005.0,2911.5,3180.5,3312.5,3424.5,2807.0,2216.0
7425,1622.0,1685.0,1844.0,1780.5,2196.5,2893.5,3179.0,3498.5,3335.5,3020.0,2507.5
7426,1770.5,1947.0,2116.0,2115.0,2337.5,2945.0,3291.5,3341.0,3458.5,3158.5,2662.5
7427,1770.5,2068.0,2249.0,2307.0,2571.0,3003.5,3169.0,3174.5,3320.0,3326.5,2962.0
7428,1807.0,1642.5,1811.0,1737.5,2190.0,2930.0,3302.0,3421.0,3454.0,3064.0,2505.5
7429,1807.0,1597.0,1827.0,1779.0,2383.0,3307.5,3688.0,3747.0,3909.5,3543.5,2770.5
7430,1723.5,1775.5,1968.5,1953.0,2205.5,2918.0,3264.5,3452.5,3400.0,3124.5,2519.5
7431,1723.5,1913.0,2088.0,2152.0,2285.5,2818.0,3077.0,3301.0,3170.5,3156.0,2771.5
7432,1735.5,1959.5,2202.0,2160.0,2472.0,3113.0,3469.0,3670.0,3618.0,3524.0,3019.5
7433,1735.5,1820.5,1965.0,1882.0,2324.0,3053.0,3351.5,3661.5,3503.0,3240.0,2682.5
7434,1671.5,1640.0,1890.0,1936.0,2339.5,3050.0,3254.0,3861.0,3437.5,3308.0,2647.5
7435,1671.5,1348.0,1473.0,1342.5,2026.5,2866.5,3477.5,4143.0,3597.5,2852.5,2264.0
7436,1581.0,1799.5,1906.0,1885.0,1986.5,2953.0,3357.5,3121.0,3489.5,2755.5,2253.0
7437,1581.0,1342.0,1486.5,1312.0,1881.5,3343.0,3917.0,3797.5,4139.0,2792.0,2021.5
7438,1825.5,1567.5,1769.0,1657.0,2121.0,3457.0,3869.5,3660.5,4015.0,3119.0,2276.0
7439,1825.5,2445.0,2588.0,2678.0,2597.0,2781.0,2738.5,3056.0,2825.0,3053.5,2909.0
7440,1911.0,1879.0,1904.0,1899.0,2366.5,2568.5,2788.0,2730.0,3003.0,3044.5,3010.5
7441,1911.0,2016.0,2131.0,2111.0,2318.5,3375.0,3765.5,3645.5,3902.5,3171.5,2579.5
7442,1992.0,2668.0,2787.0,2966.0,3156.0,3242.5,3361.5,3375.0,3459.0,4043.0,3858.0
7443,1992.0,2307.0,2451.0,2472.0,2779.0,2925.5,3173.0,3089.0,3287.0,3723.0,3482.0
7444,2104.0,2260.0,2494.0,2437.0,3321.5,3970.0,4139.0,4439.5,4243.0,4090.5,3506.5
7445,2104.0,3800.0,4020.0,4210.0,4422.0,4404.5,4795.0,4816.0,4752.0,4964.5,4345.0
7446,2042.5,1944.5,2250.0,2290.0,2744.0,3363.0,3644.5,3724.5,3842.0,4017.5,3396.5
7447,2042.5,1546.0,1844.5,1745.0,2628.0,3440.5,3693.5,3605.0,3936.0,3795.5,3087.5
7448,1865.0,1512.0,1759.0,1605.5,2230.0,3551.5,4054.5,4214.5,4123.5,3628.5,2701.5
7449,1865.0,1779.0,1983.5,1865.5,3042.5,4188.0,4599.0,4175.0,4784.5,4163.0,3329.5
7450,1722.0,1665.5,1885.0,1738.0,3068.5,3722.5,4206.0,3668.5,4271.5,3879.5,3400.5
7451,1722.0,1465.5,1652.5,1541.0,2226.5,3313.0,3709.5,3589.5,3919.0,3264.5,2480.0
7452,1571.0,1939.5,1967.0,1828.5,2310.5,3320.0,3767.5,3628.5,4011.0,3346.0,2480.5
7453,1571.0,1496.0,1647.0,1538.5,2214.5,3519.5,4067.5,3934.5,4384.0,3485.0,2459.5
7454,1661.0,1789.0,1948.5,1955.0,2373.0,3500.5,3977.5,3663.0,4231.0,3608.0,2687.0
7455,1661.0,1743.0,1779.5,1831.5,2061.0,2815.0,2968.5,2140.5,3194.0,3064.0,2513.5
7456,1833.5,2244.0,2464.0,2516.0,2490.5,2882.5,3064.0,3245.0,3197.5,3133.0,2903.5
7457,1833.5,2310.0,2446.0,2466.0,2386.0,2660.5,2855.5,3131.0,2812.0,2970.0,2706.5
7458,1718.0,1324.5,1525.5,1308.0,1852.5,3319.0,3793.0,3827.0,4012.0,2806.0,2033.0
7459,1718.0,1430.0,1687.5,1484.5,1893.5,3499.0,3994.5,4352.0,4203.5,2772.0,2001.5
7460,1576.5,1981.0,2139.0,2191.0,2297.5,2600.0,2805.0,3118.0,3038.5,3532.5,3240.5
7461,1576.5,2313.0,2610.0,2670.0,2537.5,2778.5,2953.0,3351.0,3102.0,4007.5,3934.0
7462,1562.0,2890.0,3103.0,3319.0,3190.0,3413.0,3515.5,3610.5,3585.5,4545.5,4605.5
7463,1562.0,1409.0,1657.5,1480.5,1849.5,3057.0,3429.5,3316.0,3675.0,2766.0,2219.0
7464,1344.0,1309.5,1455.0,1234.0,1698.0,3299.0,3855.5,4014.5,4034.5,2586.0,1772.5
7465,1344.0,1275.0,1449.5,1235.0,1698.5,3462.0,4162.5,4113.0,4387.5,2694.5,1800.0
7466,1408.5,1323.5,1502.5,1292.0,1812.0,3655.0,4437.0,4631.0,4684.0,3021.0,1995.0
7467,1408.5,1726.0,1938.0,1900.0,2343.0,3315.5,3722.5,4168.0,3958.0,3768.5,2776.0
7468,1531.0,1662.5,1838.5,1755.0,2361.5,3350.5,3751.0,4092.0,4050.5,3863.5,2904.5
7469,1531.0,1919.5,2167.0,2188.0,2511.0,3401.5,3761.0,3869.0,3991.0,3882.0,2978.0
7470,1624.5,2078.0,2184.0,2255.0,2549.5,3279.0,3579.5,3430.0,3881.0,3837.5,3004.5
7471,1624.5,1617.5,1879.0,1878.0,2472.5,3457.5,3830.5,4071.0,4092.0,3752.0,2796.0
7472,1585.0,1508.5,1820.0,1668.5,2376.0,3624.5,4043.5,4273.0,4323.0,3721.5,2674.0
7473,1585.0,2070.0,2255.0,2226.0,2448.5,3387.0,3733.0,3669.0,3934.0,3443.0,2703.5
7474,1566.0,1489.5,1695.5,1620.0,1964.0,3268.0,3760.0,4010.5,4018.0,2943.0,2145.5
7475,1566.0,1382.5,1559.0,1400.5,1736.5,2981.5,3756.5,3361.0,3820.0,2633.5,1888.0
7476,1590.5,1427.5,1689.0,1507.0,1840.0,3503.5,4237.0,4542.0,4482.5,3049.5,2093.0
7477,1590.5,1594.5,1752.5,1800.0,2309.0,3083.5,3454.0,3627.5,3693.0,3813.5,3103.5
7478,1551.5,1583.5,1759.0,1695.5,2286.5,3274.0,3730.5,3857.5,3964.0,3726.0,2895.5
7479,1551.5,1835.5,1916.0,1870.5,2147.0,3181.5,3584.0,3001.0,3821.0,3273.0,2460.0
7480,1385.0,1507.0,1630.0,1555.0,1952.0,3066.0,3555.0,3382.5,3892.0,3001.5,2249.0
7481,1385.0,1557.5,1716.0,1569.0,2012.5,3755.0,4284.0,3970.0,4550.0,3004.0,2091.0
7482,1284.5,1349.0,1558.0,1385.0,1966.0,3830.0,4389.0,4445.0,4725.0,3030.5,1992.5
7483,1284.5,1304.5,1509.0,1260.5,1873.5,3990.0,4601.0,4620.5,4852.0,2742.5,1759.0
7484,1286.0,1358.0,1631.5,1331.5,2077.5,3881.5,4436.0,4590.0,4726.5,3092.5,1977.0
7485,1286.0,1343.5,1553.5,1311.0,1942.0,3707.0,4254.0,4365.5,4537.0,3000.0,1950.5
7486,1430.5,1373.5,1598.0,1417.5,2084.5,3410.5,3795.5,4257.5,4069.5,3153.0,2212.0
7487,1430.5,1652.5,1692.0,1694.0,1818.0,2149.5,2255.0,2231.5,2410.5,2426.0,2017.0
7488,1629.5,1652.0,1638.5,1652.0,1708.0,1810.5,1897.5,1825.5,1910.5,1984.0,1752.0
7489,1629.5,1679.0,1668.0,1683.5,1975.0,2235.5,2297.5,1827.5,2370.0,2522.5,2230.5
7490,1513.5,2221.0,2463.0,2472.0,2569.5,3158.5,3408.5,3574.5,3614.5,3563.5,2973.5
7491,1513.5,1427.0,1623.0,1437.5,2020.0,3539.0,3956.5,4105.0,4267.5,3115.0,2129.0
7492,1506.5,1387.0,1612.0,1517.0,2064.0,3282.0,3523.0,3414.0,3951.5,3183.0,2175.0
7493,1506.5,1738.0,1889.5,1828.0,2247.0,2835.0,2976.5,3380.5,3086.5,2952.0,2528.5
7494,1797.0,1636.5,1912.0,1787.5,2327.0,3142.0,3478.0,4020.0,3634.5,3174.5,2538.0
7495,1797.0,2563.0,2714.0,2770.0,2873.5,3239.5,3466.5,3328.0,3594.0,3557.5,3145.5
7496,1889.5,2184.0,2310.0,2391.0,2803.5,3041.0,3166.5,3032.0,3291.5,3523.5,3136.0
7497,1889.5,1912.5,2193.0,2107.0,2429.0,3079.0,3320.0,3564.0,3440.0,3132.0,2552.5
7498,1708.0,1447.0,1596.0,1440.5,1899.0,3213.0,3588.0,3303.5,3855.0,2809.5,2067.0
7499,1708.0,1602.0,1707.5,1665.5,2223.5,3101.5,3532.5,3346.0,3742.0,3256.5,2581.5
7500,1537.0,1690.0,1958.5,1794.5,2613.0,4213.5,4753.5,4718.0,5097.0,3719.0,2510.0
7501,1537.0,1769.0,1916.0,1832.5,2357.0,3612.5,4149.5,3728.0,4516.0,3434.5,2510.5
7502,1627.5,1933.0,2116.0,2021.5,2391.5,3606.0,4160.0,3900.5,4363.5,3343.0,2513.0
7503,1627.5,2359.0,2465.0,2295.0,2438.5,3673.0,4164.5,3887.0,4361.0,3475.0,2551.0
7504,1579.0,1444.0,1662.5,1417.5,2045.0,3476.5,3981.0,4306.0,4314.0,3104.5,2148.0
7505,1579.0,1458.0,1679.5,1415.0,2120.0,3717.0,4428.0,4534.5,4808.0,3310.5,2205.0
7506,1601.5,1518.5,1738.5,1568.5,2084.5,3235.0,3862.0,3832.0,4110.0,3245.5,2375.0
7507,1601.5,2154.0,2368.0,2284.0,2436.5,3584.0,4091.0,3954.5,4209.5,3387.0,2698.0
7508,1605.0,1749.0,1973.5,1870.5,2417.5,3721.5,4209.0,4144.5,4497.5,3706.0,2775.0
7509,1605.0,1509.5,1713.0,1515.0,2163.5,3565.5,4311.0,4160.0,4509.5,3475.5,2439.5
7510,1528.0,1707.5,1943.0,1990.0,2484.5,3590.0,4091.5,4250.0,4427.0,4154.5,2984.5
7511,1528.0,1652.0,1942.0,1903.5,2471.0,3726.0,4212.0,4450.5,4503.5,4119.0,2860.5
7512,1494.5,1551.5,1766.5,1644.5,2185.5,3364.5,3877.5,4150.0,4153.5,3656.0,2620.5
7513,1494.5,1378.0,1557.0,1434.5,1988.5,3051.5,3472.0,3460.5,3722.5,3200.0,2330.0
7514,1440.0,1552.5,1721.5,1663.0,1936.0,2979.5,3413.0,3361.0,3702.5,2972.0,2253.5
7515,1440.0,1621.0,1805.0,1775.0,2123.5,3164.5,3643.5,3767.0,3935.5,3312.5,2519.5
7516,1438.5,1418.0,1655.5,1523.5,2191.0,3896.0,4502.5,4511.5,4830.5,3580.0,2594.5
7517,1438.5,1524.5,1765.5,1589.0,2173.0,3821.5,4435.5,4563.0,4735.5,3457.0,2361.5
7518,1383.5,1298.5,1479.0,1267.5,1731.0,3184.0,3716.5,3875.5,3878.0,2585.5,1776.0
7519,1383.5,1322.5,1613.0,1302.0,1912.0,3627.5,4302.5,4868.0,4713.0,2878.0,1922.5
7520,1330.5,1441.0,1736.0,1413.0,2079.5,4081.0,4766.5,5376.0,5108.5,3146.0,2040.0
7521,1330.5,1297.5,1548.0,1265.0,1951.5,3515.5,4072.5,3891.5,4338.5,2907.5,1915.0
7522,1299.5,1294.0,1501.5,1255.5,1877.0,3950.5,4853.0,4956.0,5164.5,2925.0,1861.0
7523,1299.5,1276.5,1512.0,1242.5,1844.0,3620.0,4282.0,4272.0,4545.5,2804.0,1850.5
7524,1257.5,1291.0,1492.5,1229.0,1815.0,3289.5,3901.0,4064.0,4167.0,2665.0,1802.0
7525,1257.5,1298.0,1549.5,1252.0,1814.0,3461.5,4112.0,4384.0,4363.5,2647.5,1766.5
7526,1344.5,1267.5,1512.5,1219.5,1840.5,3451.0,4065.5,4051.0,4306.5,2760.0,1860.0
7527,1344.5,1323.0,1583.5,1327.0,1957.5,3751.5,4435.5,4592.0,4753.0,3198.0,2174.5
7528,1518.0,1301.0,1525.0,1240.5,1969.0,3686.5,4352.5,4315.5,4602.0,3283.5,2238.0
7529,1518.0,1417.5,1640.0,1489.0,2127.0,3462.0,4061.5,3758.0,4349.5,3604.0,2535.5
7530,1604.0,1577.0,1841.0,1785.0,2481.5,3726.5,4229.5,4635.0,4537.5,3845.0,2891.0
7531,1604.0,1806.0,1848.0,1719.0,2310.0,3441.5,3946.0,3718.5,4191.0,3661.0,2702.0
7532,1528.0,1880.0,2136.0,2128.0,2266.0,3171.0,3528.0,4024.5,3687.5,3296.5,2615.5
7533,1528.0,1493.5,1651.0,1515.5,2055.0,3053.5,3406.5,3718.0,3642.0,2956.5,2307.5
7534,1494.0,1404.5,1579.5,1504.0,2057.5,3093.0,3497.5,3536.0,3785.0,3227.0,2297.0
7535,1494.0,1542.5,1757.0,1715.5,2120.5,3287.0,3716.0,3967.0,3984.0,3399.5,2466.5
7536,1595.0,1919.0,2125.0,2139.0,2541.5,3469.5,3938.0,3888.5,4227.0,4061.0,3154.5
7537,1595.0,1675.0,1971.0,1939.0,2557.0,3614.0,4087.0,4115.0,4385.5,4309.5,3412.5
7538,1558.5,1653.0,1914.5,1953.0,2301.0,3177.0,3496.5,3970.5,3681.0,3577.5,2774.0
7539,1558.5,1618.5,1846.0,1882.5,2184.5,2872.0,3158.0,3452.0,3434.5,3394.5,2678.5
7540,1522.5,1485.5,1713.5,1524.0,2149.5,3404.5,3812.0,3947.0,4041.5,3139.5,2330.5
7541,1542.5,1602.0,1823.5,1734.0,2149.5,3194.5,3610.0,3559.5,3870.5,3071.5,2336.0
7542,1582.0,1676.0,1737.0,1787.0,2081.0,2844.5,3180.0,3083.0,3403.0,3108.0,2553.0
7543,1582.0,1669.0,1892.0,1852.5,2354.0,3193.0,3586.5,3817.0,3893.5,3500.5,2697.0
7544,1581.5,1466.5,1753.5,1645.0,2169.0,3085.0,3545.0,4109.0,3649.0,3255.0,2440.5
7545,1581.5,1583.0,1728.5,1658.5,2063.0,2867.0,3238.5,3213.0,3416.5,3008.0,2369.5
7546,1583.0,1859.0,1987.0,1927.0,2336.5,3300.0,3683.0,3527.0,3949.0,3447.5,2591.0
7547,1583.0,1539.5,1798.0,1637.0,2215.0,3273.5,3719.5,4123.0,3950.5,3296.5,2469.0
7548,1573.5,1895.0,2039.0,2047.0,2238.5,2810.5,3103.0,3466.5,3192.5,3120.5,2641.5
7549,1573.5,2042.0,2242.0,2215.0,2299.5,3031.5,3316.5,3536.5,3489.5,3211.0,2628.5
7550,1542.0,1406.5,1524.0,1403.5,1928.0,3071.0,3501.0,3303.5,3699.5,2941.5,2196.5
7551,1542.0,1486.5,1725.0,1590.0,2093.0,3128.5,3669.5,3723.5,3848.5,3114.0,2360.5
7552,1637.0,1468.0,1705.5,1584.0,2389.5,3424.0,3822.5,4080.5,4133.5,3629.0,2774.5
7553,1637.0,1966.0,2253.0,2229.0,2493.5,3394.0,3804.5,4006.5,3889.0,3490.5,2960.0
7554,1639.0,2258.0,2502.0,2680.0,2577.5,3530.5,3876.5,3621.5,4023.0,3702.5,3081.0
7555,1639.0,1348.5,1554.0,1358.0,2036.0,3468.0,4036.0,4103.5,4334.0,3190.5,2321.0
7556,1575.5,1474.0,1745.0,1615.0,2147.5,3607.0,4138.5,4473.5,4443.0,3487.0,2435.0
7557,1575.5,1399.0,1727.5,1471.0,2177.5,3539.5,4052.0,4303.5,4329.5,3242.5,2345.0
7558,1620.5,1947.5,2092.0,2097.0,2232.5,3225.5,3671.5,2789.5,3692.5,2931.5,2378.0
7559,1620.5,1428.5,1793.0,1466.5,2122.0,4053.0,4565.0,4979.5,4777.0,3091.0,2209.5
7560,1995.5,2204.0,2409.0,2598.0,2839.0,3217.0,3407.0,3691.5,3460.5,3444.5,3057.0
7561,1995.5,1881.5,2031.0,2143.0,2879.5,3036.5,3145.0,2430.0,3205.0,3371.5,2895.0
7562,2247.0,2607.0,2805.0,2914.0,3647.5,4359.5,4850.5,4019.5,4781.5,4161.0,2832.5
7563,2247.0,1462.0,1657.0,1454.0,2377.0,3471.5,4071.5,4170.0,4207.5,3422.0,2506.5
7564,2006.5,2104.0,2290.0,2297.0,2669.5,3192.5,3439.0,3499.5,3627.5,3536.5,3009.5
7565,2006.5,1841.5,1993.5,1973.5,2321.0,3125.0,3406.0,3820.5,3637.5,3368.0,2722.5
7566,1858.0,1989.0,2126.0,2134.0,2546.5,3404.5,3754.5,3709.5,3969.5,3584.5,2966.5
7567,1858.0,1977.0,2158.0,2270.0,2439.5,3115.5,3440.0,3228.0,3531.5,3309.0,2758.0
7568,1916.0,2115.0,2342.0,2406.0,2722.0,3265.5,3538.5,3582.5,3647.5,3631.0,3138.5
7569,1916.0,1931.5,2062.0,2039.0,2394.5,3097.5,3373.5,3525.0,3545.5,3409.0,2816.5
7570,1867.5,1917.5,2067.0,2073.0,2287.5,3092.0,3442.0,3324.5,3649.5,3357.0,2695.0
7571,1867.5,1722.5,1868.0,1853.0,2296.0,3045.5,3367.5,3295.5,3536.5,3326.0,2680.5
7572,1762.5,1619.0,1764.0,1635.0,2313.0,3205.5,3633.0,3939.0,3808.0,3382.0,2774.5
7573,1762.5,1608.0,1776.5,1765.0,2228.5,2885.0,3186.0,3162.0,3398.0,3246.0,2614.5
7574,1717.0,1745.0,1902.5,1876.0,2485.0,3477.0,3864.0,3597.5,3979.5,3327.0,2691.5
7575,1717.0,2331.0,2515.0,2596.0,2347.0,2967.0,3318.0,3600.0,3505.0,3023.0,2519.5
7576,1753.0,1375.5,1555.0,1348.5,1925.5,3136.5,3563.5,3932.0,3640.5,2642.5,2024.0
7577,1753.0,1740.0,1969.0,2083.0,2502.0,3261.0,3564.0,3606.5,3766.0,3601.0,2951.0
7578,1873.0,2294.0,2479.0,2601.0,2617.5,3069.5,3304.5,3473.5,3448.5,3439.5,3066.5
7579,1873.0,1891.0,1990.0,2017.0,2379.5,2953.0,3206.0,2950.0,3295.0,3158.5,2722.0
7580,1867.5,1971.5,2086.0,2189.0,2302.5,2802.0,3023.5,3043.0,3099.5,3130.5,2748.0
7581,1867.5,1691.0,1929.5,1960.0,2315.5,2995.0,3293.5,3886.0,3467.5,3352.5,2753.5
7582,1832.0,1855.0,2034.0,2062.0,2417.0,3311.5,3727.0,3997.5,3903.5,3183.0,2578.0
7583,1832.0,1902.0,2004.0,2078.0,2430.0,3062.5,3337.5,3405.0,3418.5,3231.0,2762.5
7584,1753.5,2012.5,2189.0,2308.0,2470.5,2886.5,3133.5,2985.0,3221.5,3230.5,2835.5
7585,1753.5,1440.5,1678.5,1520.5,2136.5,3001.5,3289.0,4070.5,3468.0,2996.0,2446.5
7586,1619.5,1738.0,1895.0,1844.0,2127.0,2811.0,3191.5,3270.0,3347.5,2961.5,2388.0
7587,1619.5,1473.5,1592.5,1492.0,1870.5,3143.0,3520.5,3373.5,3667.0,2825.0,2134.5
7588,1759.0,2075.0,2208.0,2231.0,2168.5,3806.0,4695.5,4831.5,4861.5,3203.0,2436.0
7589,1759.0,1825.0,1967.0,2008.5,2321.0,2885.5,3148.0,3231.5,3273.5,3186.0,2806.5
7590,1870.0,2088.0,2183.0,2235.0,2428.5,2650.5,2786.5,2728.0,2928.0,3218.5,3056.5
7591,1870.0,1463.0,1670.0,1455.0,2060.0,3109.0,3451.5,4027.0,3587.5,3004.0,2428.5
7592,1964.5,1680.0,1741.0,1846.5,1959.5,2361.0,2408.0,2386.0,2755.5,3589.0,3212.0
7593,1964.5,2520.0,2660.0,2751.0,2833.0,2940.0,3115.5,3259.0,3148.5,3594.0,3341.0
7594,2098.5,1823.5,1970.5,1915.0,2621.0,3333.5,3554.0,3559.5,3639.5,3617.0,3196.0
7595,2098.5,2672.0,2868.0,3035.0,3235.5,3371.5,3492.5,3490.5,3580.0,3958.0,3675.5
7596,2171.0,2385.0,2596.0,2730.0,3157.0,3207.5,3383.5,3171.0,3504.5,3759.5,3387.5
7597,2171.0,2622.0,2764.0,3041.0,3308.0,3599.5,3833.5,3592.0,3928.5,3825.5,3364.5
7598,1988.0,1413.5,1664.5,1405.0,1990.5,3097.0,3652.0,4156.0,3850.5,2890.0,2245.5
7599,1988.0,1748.0,1973.0,1948.0,2208.5,2912.0,3214.5,3167.0,3195.5,3094.0,2516.0
7600,1834.5,2322.0,2506.0,2596.0,2488.5,2814.5,3002.5,3156.5,3032.5,3277.0,2963.0
7601,1834.5,1697.0,1861.0,1854.5,2307.5,3103.0,3474.5,3369.0,3588.0,3354.0,2638.0
7602,1587.0,1728.5,1951.0,2001.5,2391.5,3299.0,3611.0,3711.0,3909.5,3563.5,2761.5
7603,1587.0,1393.5,1515.0,1431.0,1741.0,2783.5,3401.0,2777.0,3498.5,2835.0,2209.5
7604,1653.5,1830.0,1952.0,2196.0,2238.0,2968.0,3421.5,2890.0,3477.5,3638.0,3096.5
7605,1653.5,2025.0,2250.0,2232.0,2634.5,3090.0,3266.5,3407.5,3359.0,3492.5,3084.0
7606,1830.0,2469.0,2599.0,2719.0,2824.5,3095.0,3344.5,3327.5,3386.5,3560.5,3259.0
7607,1830.0,2057.0,2210.0,2345.0,2506.5,2627.0,2830.0,2713.5,2896.5,3157.5,2953.5
7608,1679.0,2113.0,2407.0,2624.0,2606.0,3116.0,3335.0,3201.0,3479.0,3276.0,2826.0
7609,1679.0,1835.5,2110.0,2019.5,2245.0,3245.0,3565.0,3285.5,3680.0,3046.0,2379.0
7610,1877.0,1837.0,2011.0,1975.0,2381.5,2857.5,2983.5,3264.5,3296.0,3610.5,3241.0
7611,1877.0,2102.0,2259.0,2304.0,2497.5,2740.0,2950.5,3133.0,3120.5,3724.0,3465.0
7612,2141.5,2299.0,2444.0,2509.0,2868.0,3013.5,3107.5,2926.5,3170.0,3992.5,3982.5
7613,2141.5,3093.0,3347.0,3584.0,3533.5,3596.5,3747.5,3750.0,3743.0,4889.5,5171.0
7614,1729.0,1436.0,1692.0,1568.0,2219.0,3088.0,3313.5,3209.5,3384.0,3356.5,3044.0
7615,1729.0,1352.0,1500.0,1274.0,1780.0,3914.5,4651.0,4530.0,4821.0,2701.5,1788.0
7616,1367.0,1290.0,1459.0,1240.5,1736.0,3546.5,4291.5,4298.0,4509.5,2728.5,1793.0
7617,1367.0,1330.5,1493.0,1324.5,1952.0,3691.0,4500.5,4648.0,4795.5,3198.0,2149.5
7618,1482.5,1435.0,1608.5,1377.0,2014.0,3641.0,4333.5,4316.0,4590.5,3213.5,2204.0
7619,1482.5,1539.5,1659.5,1534.0,2095.5,2874.0,3256.5,3395.0,3395.0,3127.5,2477.5
7620,1569.0,1669.5,1851.5,1815.5,2208.5,2902.0,3302.0,3809.0,3438.0,3267.0,2619.5
7621,1569.0,1549.5,1752.0,1701.0,2168.5,3407.5,3721.5,3962.0,3988.0,3572.0,2580.5
7622,1585.0,1763.0,1977.0,1985.5,2244.0,3285.5,3791.0,3904.0,4084.0,3604.5,2607.0
7623,1585.0,1372.0,1534.0,1358.5,1923.0,2917.0,3319.5,3292.5,3581.0,2958.5,2242.5
7624,1566.0,1852.5,1981.0,1931.0,2182.5,3138.0,3376.5,3219.5,3679.0,3013.0,2368.0
7625,1566.0,1444.0,1645.5,1507.0,2128.5,2914.0,3269.5,3649.5,3470.0,3121.0,2449.0
