,Longitude,Latitude,Natural Elevation
57401,-73.739,40.687,41.71
57402,-73.739,40.688,42.344
57403,-73.739,40.689,42.334
57404,-73.739,40.69,42.592
57405,-73.739,40.691,42.367000000000004
57406,-73.739,40.692,43.902
57407,-73.739,40.693,49.108
57408,-73.739,40.694,51.161
57409,-73.739,40.695,50.6955
57410,-73.739,40.696,54.933
57411,-73.739,40.697,56.245999999999995
57412,-73.739,40.698,57.507
57413,-73.739,40.699,56.4985
57414,-73.739,40.7,58.9025
57415,-73.739,40.701,60.468
57416,-73.739,40.702,59.879999999999995
57417,-73.739,40.703,59.275
57418,-73.739,40.704,59.411500000000004
57419,-73.739,40.705,59.881
57420,-73.739,40.706,49.7005
57421,-73.739,40.708,53.955
57422,-73.739,40.709,61.909
57423,-73.739,40.71,69.3765
57424,-73.739,40.711,71.904
57425,-73.739,40.712,72.165
57426,-73.739,40.713,71.577
57427,-73.739,40.714,71.47
57428,-73.739,40.715,72.9915
57429,-73.739,40.716,73.624
57430,-73.739,40.717,79.49000000000001
57431,-73.739,40.718,77.75649999999999
57432,-73.739,40.719,76.90350000000001
57433,-73.739,40.72,80.663
57434,-73.739,40.721,80.789
57435,-73.739,40.722,80.007
57436,-73.739,40.723,77.722
57437,-73.739,40.724,78.639
57438,-73.739,40.725,84.07900000000001
57439,-73.739,40.726,86.875
57440,-73.739,40.727,87.1645
57441,-73.739,40.728,88.253
57442,-73.739,40.729,89.349
57443,-73.739,40.73,90.98249999999999
57444,-73.739,40.731,92.67949999999999
57445,-73.739,40.732,96.086
57446,-73.739,40.733,96.06649999999999
57447,-73.739,40.734,89.527
57448,-73.739,40.735,106.6075
57449,-73.739,40.736,115.608
57450,-73.739,40.737,124.514
57451,-73.739,40.75,64.0725
57452,-73.739,40.751,60.752
57453,-73.739,40.752,58.2125
57454,-73.739,40.753,57.4075
57455,-73.739,40.754,62.6
57456,-73.739,40.755,0.0
57457,-73.739,40.756,102.065
57458,-73.739,40.757,105.143
57459,-73.739,40.758,128.096
57460,-73.739,40.759,129.01
57461,-73.739,40.76,136.846
57462,-73.739,40.761,122.019
57463,-73.739,40.762,110.0285
57464,-73.739,40.763,87.266
57465,-73.739,40.764,75.581
57466,-73.739,40.765,84.91300000000001
57467,-73.739,40.766,82.992
57468,-73.739,40.767,77.257
57469,-73.739,40.768,88.6055
57470,-73.739,40.769,84.244
57471,-73.739,40.77,82.909
57472,-73.739,40.771,77.962
57473,-73.739,40.772,83.868
57474,-73.739,40.773,89.224
57475,-73.739,40.774,90.342
57476,-73.739,40.775,66.123
57477,-73.739,40.776,45.037
57478,-73.738,40.595,7.327
57479,-73.738,40.599,12.7
57480,-73.738,40.6,8.69
57481,-73.738,40.601,9.131
57482,-73.738,40.602,10.039
57483,-73.738,40.603,13.326
57484,-73.738,40.651,9.552
57485,-73.738,40.652,8.4
57486,-73.738,40.653,8.639
57487,-73.738,40.654,9.466000000000001
57488,-73.738,40.655,9.0075
57489,-73.738,40.656,10.836
57490,-73.738,40.657,10.4115
57491,-73.738,40.658,10.163
57492,-73.738,40.659,11.106
57493,-73.738,40.66,13.532
57494,-73.738,40.661,17.365
57495,-73.738,40.662,19.4655
57496,-73.738,40.663,19.971
57497,-73.738,40.664,19.861
57498,-73.738,40.665,20.663
57499,-73.738,40.667,22.415
57500,-73.738,40.668,22.104999999999997
57501,-73.738,40.67,21.103
57502,-73.738,40.671,23.845
57503,-73.738,40.672,26.185
57504,-73.738,40.673,29.54
57505,-73.738,40.674,31.842
57506,-73.738,40.675,31.785
57507,-73.738,40.676,33.323
57508,-73.738,40.677,30.899
57509,-73.738,40.678,29.431
57510,-73.738,40.679,30.497500000000002
57511,-73.738,40.68,31.8125
57512,-73.738,40.681,32.472
57513,-73.738,40.682,33.912
57514,-73.738,40.683,35.219
57515,-73.738,40.686,0.0
57516,-73.738,40.687,44.334
57517,-73.738,40.688,44.246
57518,-73.738,40.689,45.169
57519,-73.738,40.69,44.337
57520,-73.738,40.691,43.543
57521,-73.738,40.692,45.138000000000005
57522,-73.738,40.693,46.166
57523,-73.738,40.694,45.79
57524,-73.738,40.695,49.3715
57525,-73.738,40.696,52.948
57526,-73.738,40.697,56.934
57527,-73.738,40.698,57.692
57528,-73.738,40.699,57.726
57529,-73.738,40.7,58.577
57530,-73.738,40.701,59.9675
57531,-73.738,40.702,61.7625
57532,-73.738,40.703,60.9285
57533,-73.738,40.704,60.510000000000005
57534,-73.738,40.705,61.989
57535,-73.738,40.706,62.08
57536,-73.738,40.707,0.0
57537,-73.738,40.708,54.995
57538,-73.738,40.709,55.0155
57539,-73.738,40.71,57.609
57540,-73.738,40.711,63.417500000000004
57541,-73.738,40.712,71.4065
57542,-73.738,40.713,71.283
57543,-73.738,40.714,70.773
57544,-73.738,40.715,74.836
57545,-73.738,40.716,75.555
57546,-73.738,40.717,79.22
57547,-73.738,40.718,78.572
57548,-73.738,40.719,79.83
57549,-73.738,40.72,80.521
57550,-73.738,40.721,80.49549999999999
57551,-73.738,40.722,80.1905
57552,-73.738,40.723,78.567
57553,-73.738,40.724,78.0515
57554,-73.738,40.725,81.82050000000001
57555,-73.738,40.726,86.818
57556,-73.738,40.727,89.028
57557,-73.738,40.728,89.426
57558,-73.738,40.729,90.806
57559,-73.738,40.73,92.193
57560,-73.738,40.731,93.26
57561,-73.738,40.732,95.5545
57562,-73.738,40.733,97.7445
57563,-73.738,40.734,99.06800000000001
57564,-73.738,40.735,102.488
57565,-73.738,40.736,108.0175
57566,-73.738,40.737,116.111
57567,-73.738,40.749,68.32900000000001
57568,-73.738,40.75,70.774
57569,-73.738,40.751,76.23249999999999
57570,-73.738,40.752,73.767
57571,-73.738,40.753,69.844
57572,-73.738,40.755,0.0
57573,-73.738,40.756,130.6
57574,-73.738,40.757,116.384
57575,-73.738,40.758,136.921
57576,-73.738,40.759,132.38
57577,-73.738,40.76,122.76050000000001
57578,-73.738,40.761,112.0035
57579,-73.738,40.762,99.681
57580,-73.738,40.763,92.281
57581,-73.738,40.764,89.521
57582,-73.738,40.765,95.527
57583,-73.738,40.766,89.92099999999999
57584,-73.738,40.767,103.3185
57585,-73.738,40.768,91.7435
57586,-73.738,40.769,87.485
57587,-73.738,40.77,84.735
57588,-73.738,40.771,85.674
57589,-73.738,40.772,86.75999999999999
57590,-73.738,40.773,86.276
57591,-73.738,40.774,95.429
57592,-73.738,40.775,81.0415
57593,-73.737,40.649,7.354
57594,-73.737,40.65,8.9025
57595,-73.737,40.651,8.694
57596,-73.737,40.652,7.88
57597,-73.737,40.653,7.9350000000000005
57598,-73.737,40.654,8.57
57599,-73.737,40.655,8.567
57600,-73.737,40.656,10.683
57601,-73.737,40.657,10.656
57602,-73.737,40.658,10.212
57603,-73.737,40.659,10.3835
57604,-73.737,40.66,10.626000000000001
57605,-73.737,40.661,15.869
57606,-73.737,40.662,19.357
57607,-73.737,40.663,20.874
57608,-73.737,40.664,20.154
57609,-73.737,40.665,19.939999999999998
57610,-73.737,40.667,23.827
57611,-73.737,40.668,21.037
57612,-73.737,40.669,18.672
57613,-73.737,40.67,17.928
57614,-73.737,40.671,20.787
57615,-73.737,40.672,24.284
57616,-73.737,40.673,28.5375
57617,-73.737,40.674,32.289
57618,-73.737,40.675,33.343999999999994
57619,-73.737,40.676,35.929
57620,-73.737,40.677,33.762
57621,-73.737,40.678,35.097
57622,-73.737,40.679,34.454
57623,-73.737,40.68,33.241
57624,-73.737,40.681,34.126
57625,-73.737,40.682,35.4855
57626,-73.737,40.683,35.791
57627,-73.737,40.687,47.147
57628,-73.737,40.688,47.213499999999996
57629,-73.737,40.689,46.486
57630,-73.737,40.69,46.357
57631,-73.737,40.691,45.635999999999996
57632,-73.737,40.692,48.464
57633,-73.737,40.693,48.388999999999996
57634,-73.737,40.694,45.453
57635,-73.737,40.695,47.486999999999995
57636,-73.737,40.696,50.785
57637,-73.737,40.697,51.088
57638,-73.737,40.698,50.4585
57639,-73.737,40.699,59.2735
57640,-73.737,40.7,59.7195
57641,-73.737,40.701,60.6975
57642,-73.737,40.702,61.911
57643,-73.737,40.703,61.976
57644,-73.737,40.704,61.543
57645,-73.737,40.705,62.146
57646,-73.737,40.706,63.213499999999996
57647,-73.737,40.707,65.543
57648,-73.737,40.708,64.85
57649,-73.737,40.709,63.493
57650,-73.737,40.71,57.568
57651,-73.737,40.711,57.861
57652,-73.737,40.712,70.197
57653,-73.737,40.713,70.1435
57654,-73.737,40.714,72.45
57655,-73.737,40.715,74.752
57656,-73.737,40.716,76.422
57657,-73.737,40.717,75.892
57658,-73.737,40.718,78.493
57659,-73.737,40.719,79.954
57660,-73.737,40.72,80.841
57661,-73.737,40.721,80.8175
57662,-73.737,40.722,80.62
57663,-73.737,40.723,78.861
57664,-73.737,40.724,77.129
57665,-73.737,40.725,79.5085
57666,-73.737,40.726,83.866
57667,-73.737,40.727,87.558
57668,-73.737,40.728,88.674
57669,-73.737,40.729,91.846
57670,-73.737,40.73,93.477
57671,-73.737,40.731,94.64150000000001
57672,-73.737,40.732,96.78049999999999
57673,-73.737,40.733,98.121
57674,-73.737,40.734,98.715
57675,-73.737,40.735,102.179
57676,-73.737,40.736,106.93
57677,-73.737,40.737,111.31649999999999
57678,-73.737,40.738,116.694
57679,-73.737,40.748,137.772
57680,-73.737,40.749,85.6905
57681,-73.737,40.75,87.334
57682,-73.737,40.751,87.275
57683,-73.737,40.752,87.816
57684,-73.737,40.753,88.65
57685,-73.737,40.756,139.604
57686,-73.737,40.757,134.651
57687,-73.737,40.758,131.315
57688,-73.737,40.759,132.20499999999998
57689,-73.737,40.76,120.012
57690,-73.737,40.761,107.894
57691,-73.737,40.762,107.274
57692,-73.737,40.763,100.4265
57693,-73.737,40.764,104.104
57694,-73.737,40.765,108.613
57695,-73.737,40.766,110.168
57696,-73.737,40.767,121.4585
57697,-73.737,40.768,104.2635
57698,-73.737,40.769,88.379
57699,-73.737,40.77,85.08
57700,-73.737,40.771,88.503
57701,-73.737,40.772,88.765
57702,-73.737,40.773,84.132
57703,-73.737,40.774,92.476
57704,-73.736,40.65,8.105
57705,-73.736,40.651,9.1495
57706,-73.736,40.652,8.821
57707,-73.736,40.653,7.238
57708,-73.736,40.654,7.475
57709,-73.736,40.655,8.671
57710,-73.736,40.656,9.2965
57711,-73.736,40.657,10.215
57712,-73.736,40.658,10.7455
57713,-73.736,40.659,11.387
57714,-73.736,40.66,10.232
57715,-73.736,40.661,12.528500000000001
57716,-73.736,40.662,16.436500000000002
57717,-73.736,40.663,19.304000000000002
57718,-73.736,40.664,20.006
57719,-73.736,40.665,20.648
57720,-73.736,40.666,21.298
57721,-73.736,40.667,24.901
57722,-73.736,40.668,23.917499999999997
57723,-73.736,40.669,20.364
57724,-73.736,40.67,21.503
57725,-73.736,40.672,24.0775
57726,-73.736,40.673,26.677
57727,-73.736,40.674,29.708
57728,-73.736,40.675,33.624
57729,-73.736,40.676,33.877
57730,-73.736,40.677,34.6045
57731,-73.736,40.678,35.502
57732,-73.736,40.679,38.183
57733,-73.736,40.68,38.661
57734,-73.736,40.681,36.022000000000006
57735,-73.736,40.682,36.6715
57736,-73.736,40.683,37.805
57737,-73.736,40.686,45.457
57738,-73.736,40.687,48.221000000000004
57739,-73.736,40.688,47.818
57740,-73.736,40.689,47.951
57741,-73.736,40.69,47.194
57742,-73.736,40.691,46.997
57743,-73.736,40.692,49.691
57744,-73.736,40.693,52.805499999999995
57745,-73.736,40.694,49.8335
57746,-73.736,40.695,50.205
57747,-73.736,40.696,48.644
57748,-73.736,40.697,49.762
57749,-73.736,40.698,54.676
57750,-73.736,40.699,56.723
57751,-73.736,40.7,60.626000000000005
57752,-73.736,40.701,61.438
57753,-73.736,40.702,61.903999999999996
57754,-73.736,40.703,62.67
57755,-73.736,40.704,61.984
57756,-73.736,40.705,61.901
57757,-73.736,40.706,62.831
57758,-73.736,40.707,66.3875
57759,-73.736,40.708,67.62950000000001
57760,-73.736,40.709,66.3015
57761,-73.736,40.71,69.461
57762,-73.736,40.711,67.7235
57763,-73.736,40.712,62.873000000000005
57764,-73.736,40.713,65.207
57765,-73.736,40.714,72.051
57766,-73.736,40.715,73.978
57767,-73.736,40.716,75.6625
57768,-73.736,40.717,77.574
57769,-73.736,40.718,78.559
57770,-73.736,40.719,80.07650000000001
57771,-73.736,40.72,80.762
57772,-73.736,40.721,81.546
57773,-73.736,40.722,81.476
57774,-73.736,40.723,81.34800000000001
57775,-73.736,40.724,80.7095
57776,-73.736,40.725,79.606
57777,-73.736,40.726,83.675
57778,-73.736,40.727,85.728
57779,-73.736,40.728,88.008
57780,-73.736,40.729,91.208
57781,-73.736,40.73,93.751
57782,-73.736,40.731,95.697
57783,-73.736,40.732,97.66399999999999
57784,-73.736,40.733,97.898
57785,-73.736,40.734,100.0685
57786,-73.736,40.735,102.6615
57787,-73.736,40.736,105.2825
57788,-73.736,40.737,109.0125
57789,-73.736,40.738,114.34
57790,-73.736,40.739,0.0
57791,-73.736,40.748,130.93
57792,-73.736,40.749,149.85
57793,-73.736,40.75,95.09700000000001
57794,-73.736,40.751,93.932
57795,-73.736,40.756,160.4105
57796,-73.736,40.757,150.84
57797,-73.736,40.758,158.2585
57798,-73.736,40.76,128.305
57799,-73.736,40.761,120.247
57800,-73.736,40.762,116.124
57801,-73.736,40.763,117.715
57802,-73.736,40.764,122.86
57803,-73.736,40.765,119.5795
57804,-73.736,40.766,121.011
57805,-73.736,40.767,135.623
57806,-73.736,40.768,127.59450000000001
57807,-73.736,40.769,102.203
57808,-73.736,40.77,84.436
57809,-73.736,40.771,83.7045
57810,-73.736,40.772,84.008
57811,-73.736,40.773,82.092
57812,-73.736,40.774,88.596
57813,-73.735,40.65,7.4384999999999994
57814,-73.735,40.651,9.478
57815,-73.735,40.652,9.438
57816,-73.735,40.653,6.91
57817,-73.735,40.654,7.6240000000000006
57818,-73.735,40.655,7.97
57819,-73.735,40.656,10.159500000000001
57820,-73.735,40.657,10.455
57821,-73.735,40.658,11.219999999999999
57822,-73.735,40.659,12.798
57823,-73.735,40.66,12.100000000000001
57824,-73.735,40.661,13.498000000000001
57825,-73.735,40.662,15.696
57826,-73.735,40.663,18.334
57827,-73.735,40.664,19.752499999999998
57828,-73.735,40.665,22.314500000000002
57829,-73.735,40.666,0.0
57830,-73.735,40.667,24.891
57831,-73.735,40.668,24.2875
57832,-73.735,40.669,22.889
57833,-73.735,40.67,24.856
57834,-73.735,40.671,24.9555
57835,-73.735,40.672,19.682
57836,-73.735,40.674,28.896500000000003
57837,-73.735,40.675,32.197
57838,-73.735,40.676,33.422
57839,-73.735,40.677,35.801
57840,-73.735,40.678,36.664
57841,-73.735,40.679,38.368
57842,-73.735,40.68,39.993
57843,-73.735,40.681,39.5285
57844,-73.735,40.682,38.668
57845,-73.735,40.683,39.313500000000005
57846,-73.735,40.684,40.487
57847,-73.735,40.686,42.84
57848,-73.735,40.687,45.929
57849,-73.735,40.688,47.5485
57850,-73.735,40.689,49.444
57851,-73.735,40.69,49.02
57852,-73.735,40.691,49.665000000000006
57853,-73.735,40.692,50.058
57854,-73.735,40.693,53.958
57855,-73.735,40.694,54.683
57856,-73.735,40.695,52.311499999999995
57857,-73.735,40.696,51.188
57858,-73.735,40.697,50.5625
57859,-73.735,40.698,53.428
57860,-73.735,40.699,56.287
57861,-73.735,40.7,60.216
57862,-73.735,40.701,61.281499999999994
57863,-73.735,40.702,61.982
57864,-73.735,40.703,61.748999999999995
57865,-73.735,40.704,61.179500000000004
57866,-73.735,40.705,62.647
57867,-73.735,40.706,64.959
57868,-73.735,40.707,68.25200000000001
57869,-73.735,40.708,69.84899999999999
57870,-73.735,40.709,69.65299999999999
57871,-73.735,40.71,71.368
57872,-73.735,40.711,72.23400000000001
57873,-73.735,40.712,70.714
57874,-73.735,40.713,65.401
57875,-73.735,40.714,63.826
57876,-73.735,40.715,71.6955
57877,-73.735,40.716,73.696
57878,-73.735,40.717,78.082
57879,-73.735,40.718,79.604
57880,-73.735,40.719,80.3505
57881,-73.735,40.72,80.17
57882,-73.735,40.721,80.873
57883,-73.735,40.722,82.166
57884,-73.735,40.723,83.053
57885,-73.735,40.724,83.956
57886,-73.735,40.725,80.83699999999999
57887,-73.735,40.726,82.152
57888,-73.735,40.727,84.759
57889,-73.735,40.728,87.3
57890,-73.735,40.729,85.905
57891,-73.735,40.73,91.971
57892,-73.735,40.731,94.9765
57893,-73.735,40.732,97.288
57894,-73.735,40.733,98.82
57895,-73.735,40.734,101.992
57896,-73.735,40.735,102.463
57897,-73.735,40.736,105.6285
57898,-73.735,40.737,108.0525
57899,-73.735,40.738,111.09
57900,-73.735,40.739,0.0
57901,-73.735,40.74,0.0
57902,-73.735,40.747,144.00650000000002
57903,-73.735,40.748,157.867
57904,-73.735,40.749,164.26
57905,-73.735,40.756,183.322
57906,-73.735,40.757,163.512
57907,-73.735,40.758,164.966
57908,-73.735,40.759,167.452
57909,-73.735,40.76,131.934
57910,-73.735,40.761,142.4305
57911,-73.735,40.762,127.677
57912,-73.735,40.763,139.084
57913,-73.735,40.764,141.911
57914,-73.735,40.765,134.618
57915,-73.735,40.766,127.915
57916,-73.735,40.767,150.994
57917,-73.735,40.768,168.958
57918,-73.735,40.769,117.732
57919,-73.735,40.77,86.825
57920,-73.735,40.771,79.5515
57921,-73.735,40.772,76.041
57922,-73.735,40.773,80.694
57923,-73.734,40.65,8.6615
57924,-73.734,40.651,10.151
57925,-73.734,40.652,9.472
57926,-73.734,40.653,8.7995
57927,-73.734,40.654,9.279499999999999
57928,-73.734,40.655,8.399999999999999
57929,-73.734,40.656,9.2725
57930,-73.734,40.657,10.5025
57931,-73.734,40.658,11.041
57932,-73.734,40.659,12.605
57933,-73.734,40.66,15.91
57934,-73.734,40.661,15.754999999999999
57935,-73.734,40.662,16.911
57936,-73.734,40.663,19.125
57937,-73.734,40.664,20.544
57938,-73.734,40.665,21.467
57939,-73.734,40.667,24.21
57940,-73.734,40.668,24.973
57941,-73.734,40.669,25.492
57942,-73.734,40.67,23.891
57943,-73.734,40.671,27.802
57944,-73.734,40.672,23.950000000000003
57945,-73.734,40.673,28.66
57946,-73.734,40.675,28.919
57947,-73.734,40.676,31.409
57948,-73.734,40.677,35.809
57949,-73.734,40.678,37.616
57950,-73.734,40.679,39.481
57951,-73.734,40.68,40.4465
57952,-73.734,40.681,40.857
57953,-73.734,40.682,41.573499999999996
57954,-73.734,40.683,40.279
57955,-73.734,40.684,40.762
57956,-73.734,40.685,39.835
57957,-73.734,40.686,40.2065
57958,-73.734,40.687,43.921
57959,-73.734,40.688,48.42
57960,-73.734,40.689,48.756
57961,-73.734,40.69,49.4185
57962,-73.734,40.691,51.508
57963,-73.734,40.692,50.9925
57964,-73.734,40.693,52.492
57965,-73.734,40.694,54.712
57966,-73.734,40.695,53.081500000000005
57967,-73.734,40.696,54.248999999999995
57968,-73.734,40.697,53.4125
57969,-73.734,40.698,53.713
57970,-73.734,40.699,55.669
57971,-73.734,40.7,58.702
57972,-73.734,40.701,59.13
57973,-73.734,40.702,61.267
57974,-73.734,40.703,58.7175
57975,-73.734,40.704,60.3095
57976,-73.734,40.705,62.635999999999996
57977,-73.734,40.706,65.235
57978,-73.734,40.707,70.345
57979,-73.734,40.708,71.091
57980,-73.734,40.709,70.552
57981,-73.734,40.71,71.8585
57982,-73.734,40.711,73.162
57983,-73.734,40.712,73.354
57984,-73.734,40.713,68.373
57985,-73.734,40.714,64.112
57986,-73.734,40.715,67.824
57987,-73.734,40.716,71.906
57988,-73.734,40.717,76.613
57989,-73.734,40.718,0.0
57990,-73.734,40.719,80.564
57991,-73.734,40.72,79.921
57992,-73.734,40.721,80.416
57993,-73.734,40.722,81.5265
57994,-73.734,40.723,84.128
57995,-73.734,40.724,86.14150000000001
57996,-73.734,40.725,84.143
57997,-73.734,40.726,83.8545
57998,-73.734,40.727,85.125
57999,-73.734,40.728,85.902
58000,-73.734,40.729,86.651
58001,-73.734,40.73,93.757
58002,-73.734,40.731,95.8675
58003,-73.734,40.732,97.4435
58004,-73.734,40.733,98.595
58005,-73.734,40.734,103.196
58006,-73.734,40.735,102.483
58007,-73.734,40.736,0.0
58008,-73.734,40.737,109.546
58009,-73.734,40.738,110.357
58010,-73.734,40.739,114.087
58011,-73.734,40.74,118.126
58012,-73.734,40.744,138.791
58013,-73.734,40.755,0.0
58014,-73.734,40.756,184.486
58015,-73.734,40.757,180.82850000000002
58016,-73.734,40.758,180.182
58017,-73.734,40.759,175.0
58018,-73.734,40.76,146.941
58019,-73.734,40.761,165.226
58020,-73.734,40.762,164.796
58021,-73.734,40.763,160.294
58022,-73.734,40.764,161.0725
58023,-73.734,40.765,153.627
58024,-73.734,40.766,136.691
58025,-73.734,40.767,149.6375
58026,-73.734,40.768,178.063
58027,-73.734,40.769,132.68449999999999
58028,-73.734,40.77,92.879
58029,-73.734,40.771,86.6995
58030,-73.734,40.772,74.645
58031,-73.733,40.65,8.548
58032,-73.733,40.651,9.185
58033,-73.733,40.652,9.437
58034,-73.733,40.653,8.743
58035,-73.733,40.654,9.308499999999999
58036,-73.733,40.655,9.491
58037,-73.733,40.656,10.555
58038,-73.733,40.657,10.853
58039,-73.733,40.658,11.013
58040,-73.733,40.659,12.3225
58041,-73.733,40.66,14.998
58042,-73.733,40.661,17.738
58043,-73.733,40.662,18.689500000000002
58044,-73.733,40.663,19.7195
58045,-73.733,40.664,19.487
58046,-73.733,40.665,19.6295
58047,-73.733,40.667,23.2695
58048,-73.733,40.668,26.837
58049,-73.733,40.669,26.9125
58050,-73.733,40.67,25.475
58051,-73.733,40.671,28.921
58052,-73.733,40.672,30.732999999999997
58053,-73.733,40.673,29.478
58054,-73.733,40.676,29.7195
58055,-73.733,40.677,32.384
58056,-73.733,40.678,35.926
58057,-73.733,40.679,37.324
58058,-73.733,40.68,37.5175
58059,-73.733,40.681,39.079
58060,-73.733,40.682,41.6405
58061,-73.733,40.683,41.956
58062,-73.733,40.684,41.037499999999994
58063,-73.733,40.685,40.947
58064,-73.733,40.686,44.134
58065,-73.733,40.687,43.123000000000005
58066,-73.733,40.688,46.042
58067,-73.733,40.689,47.438
58068,-73.733,40.69,49.956500000000005
58069,-73.733,40.691,50.429
58070,-73.733,40.692,51.385
58071,-73.733,40.693,52.564
58072,-73.733,40.694,54.921
58073,-73.733,40.695,56.6155
58074,-73.733,40.696,57.469
58075,-73.733,40.697,54.53
58076,-73.733,40.698,55.427499999999995
58077,-73.733,40.699,51.575
58078,-73.733,40.7,56.827
58079,-73.733,40.701,57.291
58080,-73.733,40.702,59.159
58081,-73.733,40.703,56.85
58082,-73.733,40.704,59.4245
58083,-73.733,40.705,62.339
58084,-73.733,40.706,67.676
58085,-73.733,40.707,70.316
58086,-73.733,40.708,70.857
58087,-73.733,40.709,71.552
58088,-73.733,40.71,72.285
58089,-73.733,40.711,73.748
58090,-73.733,40.712,74.05250000000001
58091,-73.733,40.713,70.5385
58092,-73.733,40.714,67.937
58093,-73.733,40.715,67.907
58094,-73.733,40.716,69.656
58095,-73.733,40.717,72.3945
58096,-73.733,40.718,75.087
58097,-73.733,40.719,78.853
58098,-73.733,40.72,79.31
58099,-73.733,40.721,79.838
58100,-73.733,40.722,82.022
58101,-73.733,40.723,84.703
58102,-73.733,40.724,86.679
58103,-73.733,40.725,86.6465
58104,-73.733,40.726,84.279
58105,-73.733,40.727,85.686
58106,-73.733,40.728,88.582
58107,-73.733,40.729,89.4225
58108,-73.733,40.73,93.12
58109,-73.733,40.731,95.831
58110,-73.733,40.732,97.434
58111,-73.733,40.733,96.665
58112,-73.733,40.734,0.0
58113,-73.733,40.735,0.0
58114,-73.733,40.736,0.0
58115,-73.733,40.737,53.2445
58116,-73.733,40.738,111.032
58117,-73.733,40.739,0.0
58118,-73.733,40.741,123.075
58119,-73.733,40.746,158.512
58120,-73.733,40.755,0.0
58121,-73.733,40.756,192.502
58122,-73.733,40.757,185.298
58123,-73.733,40.758,184.641
58124,-73.733,40.759,188.368
58125,-73.733,40.76,151.9
58126,-73.733,40.761,180.073
58127,-73.733,40.762,177.452
58128,-73.733,40.763,177.269
58129,-73.733,40.764,181.326
58130,-73.733,40.765,180.362
58131,-73.733,40.766,175.905
58132,-73.733,40.767,163.586
58133,-73.733,40.768,166.055
58134,-73.733,40.769,132.55
58135,-73.733,40.77,101.5255
58136,-73.733,40.771,89.011
58137,-73.733,40.772,79.44399999999999
58138,-73.732,40.65,10.124
58139,-73.732,40.651,9.2305
58140,-73.732,40.652,9.415
58141,-73.732,40.653,8.395
58142,-73.732,40.654,9.054
58143,-73.732,40.655,9.202
58144,-73.732,40.656,10.637
58145,-73.732,40.657,11.0345
58146,-73.732,40.658,10.308
58147,-73.732,40.659,11.530000000000001
58148,-73.732,40.66,15.035499999999999
58149,-73.732,40.661,17.352
58150,-73.732,40.662,18.308500000000002
58151,-73.732,40.663,18.3
58152,-73.732,40.664,16.756
58153,-73.732,40.665,17.452
58154,-73.732,40.667,21.066
58155,-73.732,40.668,25.767
58156,-73.732,40.669,25.259
58157,-73.732,40.67,22.682499999999997
58158,-73.732,40.671,25.388
58159,-73.732,40.672,30.336
58160,-73.732,40.673,31.158
58161,-73.732,40.674,20.27
58162,-73.732,40.675,22.602
58163,-73.732,40.676,21.644
58164,-73.732,40.677,29.916
58165,-73.732,40.678,33.293000000000006
58166,-73.732,40.679,32.8535
58167,-73.732,40.68,33.241
58168,-73.732,40.681,37.64
58169,-73.732,40.682,39.928
58170,-73.732,40.683,43.659499999999994
58171,-73.732,40.684,45.57599999999999
58172,-73.732,40.685,45.675
58173,-73.732,40.686,47.057
58174,-73.732,40.687,46.022
58175,-73.732,40.688,45.4345
58176,-73.732,40.689,45.831999999999994
58177,-73.732,40.69,49.7645
58178,-73.732,40.691,49.5
58179,-73.732,40.692,52.022
58180,-73.732,40.693,54.6265
58181,-73.732,40.694,55.904
58182,-73.732,40.695,56.73
58183,-73.732,40.696,57.516
58184,-73.732,40.697,52.5135
58185,-73.732,40.698,53.867999999999995
58186,-73.732,40.699,56.974
58187,-73.732,40.7,56.173
58188,-73.732,40.701,56.328500000000005
58189,-73.732,40.702,57.844
58190,-73.732,40.703,56.392
58191,-73.732,40.704,60.946
58192,-73.732,40.705,62.463
58193,-73.732,40.706,67.396
58194,-73.732,40.707,69.077
58195,-73.732,40.708,71.208
58196,-73.732,40.709,71.425
58197,-73.732,40.71,73.283
58198,-73.732,40.711,74.3305
58199,-73.732,40.712,74.1135
58200,-73.732,40.713,71.571
58201,-73.732,40.714,70.59100000000001
58202,-73.732,40.715,70.5775
58203,-73.732,40.716,69.833
58204,-73.732,40.717,71.1685
58205,-73.732,40.718,73.673
58206,-73.732,40.719,77.261
58207,-73.732,40.72,77.152
58208,-73.732,40.721,79.4475
58209,-73.732,40.722,82.673
58210,-73.732,40.723,84.237
58211,-73.732,40.724,87.671
58212,-73.732,40.725,87.906
58213,-73.732,40.726,84.764
58214,-73.732,40.727,86.266
58215,-73.732,40.728,88.734
58216,-73.732,40.729,91.201
58217,-73.732,40.73,93.3845
58218,-73.732,40.732,97.012
58219,-73.732,40.733,97.835
58220,-73.732,40.734,0.0
58221,-73.732,40.736,0.0
58222,-73.732,40.738,0.0
58223,-73.732,40.739,0.0
58224,-73.732,40.747,84.4595
58225,-73.732,40.748,188.629
58226,-73.732,40.749,194.81
58227,-73.732,40.755,205.133
58228,-73.732,40.756,204.4395
58229,-73.732,40.757,208.4255
58230,-73.732,40.758,205.255
58231,-73.732,40.759,175.744
58232,-73.732,40.76,162.123
58233,-73.732,40.761,175.208
58234,-73.732,40.762,188.418
58235,-73.732,40.763,189.947
58236,-73.732,40.764,193.299
58237,-73.732,40.765,197.93
58238,-73.732,40.766,195.334
